sector,business_model,funding_stage,country,arr,mrr,revenue_growth,gross_margin,burn_rate_monthly,runway_months,customer_count,churn_rate,net_revenue_retention,employee_count,cac,ltv,logo_retention,active_users,arpu,valuation,arr_per_employee,ltv_to_cac_ratio,burn_multiple
SaaS,B2C SaaS,Series C,Singapore,32490169.799438283,2707514.1499531902,1.0205094024745065,0.4466091063337302,91580.44926652376,9.12670395537322,16399,0.1559921816731275,0.9066886784273256,118,17658.04458084046,32254.33843139856,0.7255168047193871,867031,3023.7430031596564,142934671.68061066,275340.422029138,1.8266087325657534,0.0338245505635149
Healthtech,Marketplace,Series B,India,35774352.774319395,2981196.064526616,0.1844309558784816,0.6966700627056988,989296.3763414128,34.24823553799136,18887,0.0354405982047862,1.0375803818542213,206,2768.61651671713,104524.94837606535,0.7766775420208663,315878,3514.1714509404483,156889794.78796905,173661.90667145338,37.75349447817539,0.3318454589797344
Edtech,B2B SaaS,Series A,USA,21661312.136616506,1805109.344718042,0.3295173331014379,0.8769249449750729,162082.88253319977,20.222276077070894,14339,0.0283268328334262,0.9213851713052588,122,1284.5273263306349,21770.21008502733,0.8381755641737008,967497,964.6641692106562,127668167.62355676,177551.73882472544,16.94803188595127,0.08979117138109831
SaaS,Marketplace,Series B,USA,18666712.734649666,1555559.3945541389,0.1900779959805368,0.5100655401165475,477417.8674005612,35.68459190453564,4692,0.249103615105392,1.3877730086745728,327,1797.4714926103677,49212.442150150695,0.7665600251038736,423374,239.8530916075604,65600061.43293288,57084.74842400509,27.37870522701988,0.3069107287525982
Fintech,Marketplace,Pre-Seed,UK,9099650.709560703,758304.2257967253,1.4463949427845568,0.5785577979483093,854830.4986316134,10.952246288682872,6034,0.0541934121158037,1.0971803698315052,325,3218.836877772047,25075.21503135677,0.8714225455717644,286551,1806.435542986048,56500801.49035952,27998.92526018678,7.790147802927141,1.1272922786807251
Edtech,Marketplace,Series B,Germany,27458365.70747993,2288197.1422899948,0.5386873050859666,0.6263858725564089,105983.02742098276,26.801914815488225,11307,0.0632073156104375,0.9160312158959336,252,18066.924421210213,119673.53059424786,0.965129841517452,315221,6554.427225727546,144002166.1847011,108961.76868047591,6.623901656097786,0.046317262381910196
Edtech,Subscription,Series A,UK,25592769.74858942,2132730.812382452,0.7423671380502981,0.7201875049588327,555216.7035329442,7.092653905226551,1248,0.0851980986626751,1.3081002650066789,238,7701.082628067554,123411.729663195,0.8238690862922647,516710,1439.2910922607805,173118974.023269,107532.64600247655,16.0252441927328,0.2603313556072824
Healthtech,Fintech SaaS,Series A,Germany,12150331.357603865,1012527.6131336552,0.5669007127211952,0.5833620864589839,723169.1420221044,34.33690041572619,5203,0.1705689832296717,1.1282997625664604,297,16598.250447344806,127598.92316446442,0.7820505488411892,448873,9538.86046166896,58840082.15097273,40910.2065912588,7.6874923395842725,0.7142216495054192
Healthtech,Fintech SaaS,Series A,UK,35212539.232695,2934378.26939125,0.3650239165798277,0.6930684775869654,136401.58063366683,29.04168731567457,13141,0.1768515575344044,1.3460538044781192,172,3783.995043269413,59535.817951573845,0.8811932606605986,602387,1830.7075220846807,120951055.81653485,204724.06530636628,15.733587721651519,0.046483979947808146
Healthtech,B2B SaaS,Series B,Singapore,28741811.986809183,2395150.998900765,0.3546704175332527,0.6253467219336933,382081.62525762775,12.048679275682195,12987,0.1850250985264934,0.9857912180163106,283,18479.82599833841,81352.12135578378,0.872766414844957,540371,825.1352630587589,77899528.82743402,101561.17309826566,4.402212518835321,0.1595229801515566
Fintech,Fintech SaaS,Series B,India,41812461.93775044,3484371.828145869,0.4135878217294264,0.5096358754615455,336743.1437029272,22.50556135947657,2975,0.1748209500499498,1.3431156537280775,374,6041.794781831455,99155.08939180955,0.8567223968177538,471130,9083.410347277366,146953246.42222905,111798.02657152523,16.411528853972854,0.09664386015947027
Healthtech,Subscription,Series A,Germany,45774793.73172908,3814566.144310757,1.0612321550851396,0.5608111691096229,831185.8564628201,28.43673930046896,14560,0.1300757474606728,1.2607144253802869,194,11872.225341988664,129912.33476339345,0.7890356612926235,268241,4887.144826064357,389765544.6058922,235952.5450089128,10.942542869695261,0.21789787488742177
Healthtech,B2B SaaS,Series C,Singapore,19323828.338433277,1610319.0282027728,1.9931852562873895,0.4762828023419065,528395.1715519829,18.81602161577623,11208,0.2280682654036028,1.2386836261448355,480,12610.961475379996,64686.94943642706,0.8428912567812055,143594,301.64788947533884,125719654.588619,40257.97570506933,5.129422491910189,0.328130738256076
Fintech,Marketplace,Series A,UK,39805860.24403774,3317155.0203364785,0.811445730048616,0.664486618456479,52813.89761715847,15.638932091588336,14188,0.1238598507742345,0.953125339759449,40,13870.08055382325,65828.07487647764,0.8163898940714256,31725,2574.868864882238,201288108.5834256,995146.5061009435,4.7460484905642675,0.0159214439160583
Fintech,B2C SaaS,Series A,Singapore,29085480.286975466,2423790.0239146217,0.0623330621174839,0.8538479517692112,89665.64900617964,17.88051666142782,4620,0.13570776864877,0.9681380652782828,128,17228.128661639556,60057.61526040062,0.8788515556151624,32994,292.1208898907733,141245834.38735318,227230.31474199583,3.486020823267122,0.03699398385234797
Fintech,Marketplace,Series A,Germany,48104516.75456111,4008709.7295467593,1.4283363889997551,0.8978349003126976,309158.8885076925,29.038758227035835,9196,0.1433340322111873,1.1670562126690995,336,13148.946555072116,134923.71695820076,0.9032100657213892,985860,1361.1226050750256,433351004.5106332,143168.20462666996,10.261180726006895,0.07712179463356834
Technology,Fintech SaaS,Pre-Seed,Singapore,40361038.91480371,3363419.909566976,0.2530626408340892,0.4669578218267792,88218.78176263346,19.277080866572376,4727,0.1836828007779265,1.1314151488702595,53,16750.52334755222,42689.57251202613,0.8453594195651194,930175,8857.639026237777,145703590.82224932,761529.036128372,2.5485515661971494,0.026228893249903844
Healthtech,Marketplace,Pre-Seed,India,40330951.287276775,3360912.607273065,0.2563383289851315,0.7072137474190829,751257.6746028231,27.785678295934748,4108,0.0556146127859514,0.8369743990265672,324,4209.209835842013,105191.35054307675,0.7998739839035178,449081,4548.604016228008,178271975.9340738,124478.2447138172,24.9907594644861,0.22352788137873336
Technology,Subscription,Series C,Singapore,33981384.47965536,2831782.0399712804,0.1887792039683927,0.8879472961406617,690836.4390140955,8.997075737793564,6154,0.0902710941292525,0.8916879584313244,13,4524.54439576701,131039.78850724552,0.8688973048142379,888094,5610.928066805743,125966844.10261884,2613952.652281182,28.96198535035733,0.24395819638050317
Healthtech,B2C SaaS,Series A,Germany,36642689.26617397,3053557.438847831,1.5573442010732832,0.4335813819788501,188431.97694672452,15.6821197504306,664,0.2183571583669762,1.1221999630510997,377,15703.654142045483,124390.29546229048,0.8333596720634306,655479,5137.052073857465,253754705.945104,97195.4622444933,7.921105134966249,0.06170900031205036
SaaS,Subscription,Series C,UK,1137262.5413444943,94771.87844537452,0.4317546243089631,0.8000999715182516,353453.0476548188,7.944483478846097,3067,0.1373815364646567,1.3077089176069925,116,1598.8841722679897,5541.655459572761,0.8302470780343161,502388,2862.197053799852,6469608.88797734,9803.987425383571,3.465951790436463,3.729514001967844
Healthtech,Marketplace,Series C,Germany,40865708.40638172,3405475.70053181,1.3874412400091969,0.6559111944523786,434457.8201820172,29.911590945540077,5669,0.2003390638468051,1.2541618015655354,306,9674.5467266394,121231.52369516746,0.941493942755374,998256,2194.865556391471,229135235.106796,133548.06668752196,12.530977121785948,0.12757625024726235
Edtech,B2B SaaS,Pre-Seed,Singapore,14526253.73160606,1210521.144300505,1.415019800431477,0.4036740695321313,368257.143673833,23.31205092701899,15633,0.2251856589153841,0.8937643862702476,82,18213.912191079096,33242.00699376323,0.9783980286964352,902691,935.0144549392816,69474821.75230035,177149.43575129344,1.8250887917448437,0.3042137226662232
Technology,B2C SaaS,Series B,Germany,40498002.19613652,3374833.51634471,0.8357773464524862,0.622417879640931,597501.9495913355,20.590339957949737,11801,0.1751348159443048,1.083071432097816,153,19946.75270242336,53194.378495065976,0.7034203296162982,714003,1343.6879509613825,164592669.8818974,264692.8248113498,2.6668189699170086,0.17704634812282274
SaaS,Subscription,Pre-Seed,Germany,31409559.896358408,2617463.324696534,1.0646926126326626,0.7990197506360094,273418.07362811326,30.05137182931787,5625,0.1587225669125722,1.3608542906274672,6,15799.627050270628,128191.49462995656,0.8111473146480201,589754,5553.23348379964,243949116.70448345,5234926.649393068,8.11357725230361,0.10445918040124327
Edtech,Marketplace,Series A,Germany,27593124.334126275,2299427.0278438563,0.1646620627558204,0.7707234032938566,843255.8683514636,33.37195792272856,4039,0.0344244302031534,1.36383214881368,197,9586.313075370745,126197.40207354396,0.7196871187980475,68086,280.4876225909379,165624699.34671474,140066.62098541256,13.164331383853051,0.36672434399545784
Technology,Marketplace,Series C,USA,6458590.886522722,538215.9072102269,0.2929899954551042,0.6842734275248958,249609.6887956852,27.09705325978084,6874,0.1938480175840991,1.3263052198273495,570,10487.803939919071,125015.57632841248,0.751212891516271,999812,6593.935790234391,22361856.97494184,11330.861204425828,11.920090902212,0.4637724107589183
Edtech,Marketplace,Pre-Seed,USA,47614816.19790471,3967901.349825392,0.6620789798108095,0.6430791546008104,746856.5577442166,11.011706520207078,13834,0.1400437168268,1.1956803650032868,535,14945.12522599922,18601.496691582022,0.8330933663873268,978819,5928.830751596764,212835119.8378629,88999.6564446817,1.2446531166712482,0.18822457815819488
Fintech,Marketplace,Series C,UK,6029494.358875096,502457.8632395913,1.0484817702537363,0.4828165405061727,598726.6604140089,8.59999876398156,8520,0.0568579895271209,1.3377710604656896,435,718.9452596664152,78777.61066981466,0.7896293344482331,299519,4768.8675137349655,43213012.81922793,13860.906572126658,109.5738647840405,1.19159576198833
Edtech,Subscription,Series B,Singapore,7796756.742544056,649729.728545338,1.4542738727542992,0.6909993627279942,216995.8257040087,28.089761006885407,6071,0.1345433044581138,1.1920371197044446,34,8894.131713787045,27870.972657866387,0.9118244429406954,359659,1654.4121091027394,63357855.24128931,229316.37478070753,3.1336361496269283,0.3339786009020007
Technology,Fintech SaaS,Series A,Germany,1069197.1241311473,89099.76034426228,0.5826097645830135,0.6341688713959068,603633.4911424599,33.33432927917866,9506,0.220005596505749,0.898057572882102,228,7551.353652670814,8790.019612377127,0.9078970014955742,226969,2644.498154919732,4629922.818576886,4689.461070750646,1.1640323068789413,6.774804879498555
SaaS,Fintech SaaS,Series C,Germany,211536.71689511705,17628.059741259753,1.0457882318927991,0.5524777568745974,196705.2170752736,23.24859994463166,289,0.0648247532121824,1.1553242898109688,156,3897.575109861836,21577.60594244355,0.7663209688756406,379576,395.3378693285523,1495201.9435624129,1356.0045954815196,5.536161673407353,11.158642525749487
Technology,Marketplace,Series A,USA,18662987.46031098,1555248.955025915,1.1728755562345174,0.6836802795070293,832162.7884098381,10.797573350059864,6198,0.0824285040989467,0.8245219938630046,181,6430.819693126005,131809.15271161305,0.9553565413200148,561795,4634.779562022471,98992697.49470404,103110.42795751923,20.496477743343625,0.5350672544872225
Fintech,B2C SaaS,Seed,Germany,1110912.1248855288,92576.0104071274,1.6923723834462634,0.8868320365866693,660336.7157635695,24.794923870281185,11098,0.13671516587937,1.000564047028629,409,11764.454185381805,7696.269122871851,0.9308607189537248,149403,4267.025824759093,8118764.663200559,2716.1665645122953,0.6541968714906493,7.132913946707843
Edtech,Subscription,Series C,UK,8828355.94325887,735696.3286049059,0.3450502518766617,0.4827657507725151,665356.9331937487,35.73254551807675,17912,0.227348175296197,0.9671699355249036,145,13028.418418480944,7034.343838071791,0.8387831128813329,112493,5409.565794504023,24402033.545584697,60885.21340178531,0.5399230829195278,0.9043907211763023
Edtech,B2B SaaS,Pre-Seed,USA,23013885.17503406,1917823.764586172,1.2900425671190447,0.7952066341727864,256659.2794093581,31.52686260364992,19403,0.0772482172743994,1.2654984821091433,111,5910.05672760056,80509.37015704029,0.8469781867972082,112543,8519.268726415026,224733454.1235131,207332.29887418073,13.622436106417291,0.13382839661742335
Healthtech,B2B SaaS,Seed,Singapore,17944150.69013148,1495345.89084429,0.98389089522951,0.6469548715771996,859071.1618854483,28.42845699190829,8924,0.119205222539965,1.1708443029464533,16,9315.832624441864,20466.143147829644,0.8112927434333814,794466,1958.387632252612,115943488.41382413,1121509.4181332176,2.196920444248087,0.5744966212468785
Healthtech,Subscription,Pre-Seed,UK,25834936.0298425,2152911.3358202083,1.760982804471958,0.4610074659314191,131977.74808839094,12.91054908105952,11783,0.1134915923502004,0.9791253492512836,372,5056.263693564133,13631.436673064463,0.8158639467675612,763305,7756.454952570992,185587737.69874465,69448.75276839381,2.695950507964061,0.06130198949326938
SaaS,Fintech SaaS,Pre-Seed,India,36237165.91728392,3019763.8264403264,1.3787095938425298,0.5171833162475304,559743.7143591299,28.430107977068257,12795,0.1669535552120635,1.0888882565112792,193,10162.545248711396,14418.2006295418,0.8865408062855062,419150,1500.1697514560417,191298692.8445433,187757.33635898406,1.4187588125494464,0.1853600965274663
Technology,Subscription,Series C,Singapore,49483958.983920015,4123663.2486600014,1.01226944119745,0.5777595093176232,289379.53509251855,35.34041728318365,602,0.070540188525204,1.235425037442646,279,1595.6922060669986,102808.21556317326,0.7004566373363621,284116,6789.910264449638,343336895.5711181,177361.8601574194,64.42860043577642,0.07017535565896499
Healthtech,B2B SaaS,Series C,Germany,36232951.21699514,3019412.601416262,0.0977427108618402,0.7518683098218842,990342.701774648,11.006637161345555,201,0.2052463718993294,0.8962380830336484,168,13279.55677499012,113498.9302475862,0.71040498530942,633798,5801.184859505241,102289194.13184407,215672.32867259014,8.546891449068761,0.3279918422908236
Technology,Marketplace,Series A,Germany,18273316.00434244,1522776.3336952033,1.7049039399372925,0.4953213783029963,824946.6536011215,5.609282853142538,3263,0.1274149761255976,0.8451983974674221,409,15853.909483300884,127628.92368877362,0.9747534302083168,678064,6752.95565076591,108615716.09483096,44678.03424044607,8.050312373942006,0.5417385569680396
Fintech,Subscription,Series C,USA,32223543.27175318,2685295.2726460984,1.7729252421901196,0.5177260085069404,506803.025103703,27.08402439510553,698,0.0607215503828747,1.3868256442433824,125,8805.28514259668,28090.502485641977,0.7928098869548217,13091,6268.544048955189,272346394.67157394,257788.34617402544,3.1901865789388943,0.1887326992551913
Healthtech,Marketplace,Series A,UK,35026125.80380646,2918843.816983872,0.6775668809083486,0.8285792977243746,233442.3685159086,6.51056142726193,13037,0.2435814376234362,1.3184832060923193,261,13568.380184344776,70585.73525456672,0.7904758977207318,303993,2939.064686526919,156007806.27979425,134199.7157233964,5.202222689485712,0.07997768402597559
Fintech,Marketplace,Seed,Singapore,25658102.37296722,2138175.197747268,0.4699464765848387,0.8693053353866238,645819.3724039306,32.68682169365012,10134,0.1594842318054819,1.3096770911864968,70,6752.23144032644,30076.33220126197,0.7742059656255734,366104,4527.269752742998,121592346.32007064,366544.31961381744,4.454280405976119,0.3020423083591798
Edtech,B2C SaaS,Series C,UK,2746315.3464270346,228859.61220225287,0.7137093673724735,0.7448759829702374,192332.75429538585,10.290619453026109,12973,0.0581599900991001,0.800555664038843,14,971.384030439239,41668.03195446012,0.978544958885752,474030,9192.122492763969,12557839.211192302,196165.38188764532,42.89552910975768,0.8403962256364101
SaaS,Marketplace,Series A,India,42236235.97829625,3519686.331524688,1.6151595857165275,0.4631207182831411,141959.87138138508,16.752164378503473,15832,0.2217003997829205,0.8644195098119182,522,11571.086301717922,24195.604371641824,0.8921162068007792,821802,4602.215995508377,203244424.2666164,80912.32946033764,2.091040006161702,0.040333103012588536
Edtech,Fintech SaaS,Series B,Germany,40563847.741464615,3380320.6451220512,0.7136717046564561,0.8374486002362946,288226.39948208915,8.198081984326636,8176,0.0835552905564591,0.8209494750936479,514,13270.329150864209,22200.163804932257,0.7311821923802446,281605,1410.6143834180689,177115044.36148128,78917.9917149117,1.6729173445925045,0.08526599389262446
Edtech,B2C SaaS,Series B,UK,2423401.471266435,201950.12260553625,1.5321399740099035,0.7685758733585989,996971.2361178396,14.47973183679525,495,0.1187397089943585,1.3139451062895142,174,14626.154122250397,71271.94828115791,0.7684775961200445,425139,8559.815993617742,19980643.754499625,13927.594662450776,4.872911066398084,4.93672013294687
Healthtech,Subscription,Series A,USA,23976822.563260093,1998068.546938341,1.0735752409120816,0.7878629070111389,977955.8644463524,17.664083367061668,8010,0.0921556014994254,1.0241546038834348,158,6079.38700879091,13880.664577052128,0.8198103936901892,134322,1756.836966179384,171540143.2774087,151752.04153962084,2.283234240060786,0.48945060766052456
Edtech,Subscription,Series C,USA,30633541.60496924,2552795.1337474366,1.807303767534795,0.6834645935147734,209916.7605169644,14.377284400876492,8426,0.1315866735423648,0.8891719017661422,356,9046.567624873263,81916.937541627,0.7748531600481202,966547,794.5849849035775,189357675.22360137,86049.27417126192,9.055029591156636,0.08223016322066239
Technology,B2C SaaS,Series A,Singapore,30298324.815153603,2524860.4012628,0.8495579417351083,0.5582300712076234,917809.0541518264,14.327636696652656,5193,0.0668022163568844,1.3455807893841625,231,13699.634331224308,8380.706367964496,0.7367373890004172,746071,6419.565641715662,165943291.95174026,131161.57928637924,0.6117467200466167,0.3635088314953125
SaaS,Subscription,Series C,UK,14367654.946963437,1197304.5789136195,0.1895952391962362,0.4182159736549306,454314.427500382,23.36524306359332,7908,0.0365930548078334,0.9180036957729778,521,10690.052095967929,55252.145974054285,0.8351104863487384,814777,5494.427373260403,70008998.06656522,27577.072834862644,5.168557222924505,0.37944766561621807
Edtech,B2B SaaS,Pre-Seed,UK,46612461.07372148,3884371.756143457,1.0282405920276918,0.6518781688835691,923525.0475191452,19.741691326571296,1313,0.1152177017272357,0.9634931552703194,324,11478.97280139928,32937.47010521968,0.8986356162171709,658987,6476.459887632741,293649232.3434647,143865.6205979058,2.869374348652923,0.23775403218255656
SaaS,B2C SaaS,Pre-Seed,India,402300.0447995612,33525.00373329677,0.1962470541331277,0.6153049512404171,100281.48650162114,12.096959314976486,15423,0.0840676822262605,1.398589156472906,395,18342.780271516625,88211.17578324303,0.9707451988177804,950110,3257.095336520821,2162119.095410344,1018.4811260748385,4.80904064037777,2.991244603562038
Fintech,Marketplace,Series A,Germany,24604983.14207956,2050415.2618399635,0.0828105815430082,0.5371149111951854,956274.5730561636,13.422439007919865,13694,0.0535490692723457,0.912518867943325,270,16884.454965276593,113942.26300486864,0.8223185621105767,479473,2166.3961460259093,85017053.9916177,91129.56719288725,6.748353040663406,0.46638092822135935
Fintech,Fintech SaaS,Series A,USA,36511131.48035625,3042594.290029688,0.8467714968731381,0.6973513359588002,447521.5905272933,22.107531623075868,3583,0.1734319840300381,1.1046253061198743,312,18824.09776371766,64776.19905567125,0.704456564851119,221875,5056.007895255894,184777643.72984397,117022.85730883415,3.4411316743437004,0.1470855289493515
Technology,B2C SaaS,Series B,Germany,13804942.316614645,1150411.859717887,1.3465621741308804,0.7520161365596064,423055.1375684098,16.271580271828626,14293,0.0529419485575479,1.0483924257532242,505,18197.6655098877,89448.36550637685,0.7838236961392037,786922,6854.668214731341,110996277.6314644,27336.51943884088,4.915375846301553,0.36774232984016236
Edtech,B2B SaaS,Seed,USA,3777422.02370317,314785.16864193085,0.0709697493200497,0.4614853863160263,172888.18087095954,32.004658087274805,8781,0.0759836060728916,1.0574450695920916,257,8017.849675472519,45917.78853021453,0.7386118830753503,118989,1452.383587518588,16358161.36688326,14698.140170051245,5.726945551334303,0.5492259423048625
SaaS,B2B SaaS,Series A,USA,40298746.6742038,3358228.889516983,0.2943857190601789,0.443372884144002,950581.3152405866,18.28054462283517,14630,0.1612565187935172,0.8139562640730607,333,10206.873560275848,133046.52869502117,0.7760030369180253,279070,7774.394066601324,126779519.9554718,121017.25727989129,13.034993321836104,0.28306031140638227
Fintech,Fintech SaaS,Series A,Singapore,11969415.418287126,997451.2848572604,0.9129287957679068,0.7176671215237922,444751.3603983365,11.069706999809595,10428,0.1502730627307575,1.111588344449415,419,11177.508029430372,34063.19629777971,0.8905206971058877,321835,3698.3314153271945,53558361.93933024,28566.62390999314,3.0474767907203764,0.4458878013897012
Technology,B2C SaaS,Series C,UK,17081002.118959766,1423416.8432466472,1.7267076108877917,0.8227289493577141,126873.22035278268,25.936266797727303,12057,0.1045203414844053,1.3998289106377355,197,5754.37926720689,66873.83788880339,0.7752402416305857,225411,6950.734327226491,144356941.1416362,86705.59451248612,11.621381696181313,0.08913286431499554
Fintech,B2B SaaS,Seed,Germany,44450509.54161542,3704209.128467952,1.595171511357603,0.6494144622134106,302722.75107910874,8.936253335183416,17683,0.1804400657196871,1.143297981888475,527,17612.805989882632,19131.85281873933,0.8910970000805791,455638,1293.7166660582714,241955415.7096409,84346.31791577878,1.0862467246689307,0.08172399035264886
Edtech,Marketplace,Seed,Singapore,16266579.382915638,1355548.2819096365,1.6390594051514047,0.7744135002341723,674565.3926573655,33.37321560768197,18824,0.1079019026515221,1.0338027115897197,396,5660.089094802369,132086.69195306973,0.8328269972151829,161366,3479.397889688033,111609102.34018531,41077.22066392838,23.33650402682959,0.4976328778987257
SaaS,Subscription,Series C,Germany,14405932.07030806,1200494.3391923383,1.5275472155846757,0.7148938873624593,791811.3112889102,11.280017752872109,9684,0.046896467077322,1.018278189298782,380,14542.329877887463,95118.58945141044,0.7526010030945061,398965,628.1747252173005,111130749.694107,37910.34755344226,6.540808127041892,0.6595710495574852
Technology,B2C SaaS,Series B,Singapore,40053523.81597509,3337793.651331257,1.210602897718749,0.7915441574614963,662482.2526481815,25.80735647973845,10634,0.0646746762607321,1.2450925481437505,372,19616.677447823244,34940.2914532195,0.7662715210073437,238290,8600.863892790256,314204431.5935562,107670.7629461696,1.7811523662023934,0.19847909183479773
Technology,Fintech SaaS,Series A,UK,8021554.151718685,668462.8459765571,0.3601899219136293,0.6431792116333095,258822.8191480723,10.776712533778108,6863,0.0989079018875075,0.990950332771042,10,816.8850543680741,93563.74355383588,0.8754634509609391,809331,3238.7114728035854,26756094.241821297,802155.4151718685,114.53722044922823,0.38719103194128635
Fintech,B2B SaaS,Series A,India,23308586.23035839,1942382.185863199,0.45614598914982,0.805940750353964,915724.6113419484,33.05191339425144,8245,0.0637442540061519,0.986444160665874,480,6282.5824459198,50588.00044626745,0.8772696063780979,161042,1977.499177326434,131206255.2163509,48559.55464657998,8.05210291814342,0.4714440947855987
Edtech,Subscription,Series A,Singapore,42761761.918663606,3563480.159888634,1.422351125143797,0.5776799351779993,603589.7117919157,10.376955327694702,18337,0.1230757924332934,1.0119126978325763,105,12381.555000598784,33504.22849959369,0.8856197561569732,261792,1749.6978159818966,203005741.8013214,407254.87541584385,2.705979054971156,0.16938208849485473
Healthtech,Fintech SaaS,Seed,Germany,32573913.79514972,2714492.8162624766,1.418669354808453,0.6014196699966843,250246.6343480085,20.54870182839211,15482,0.0590477664998072,1.235737218191039,454,5967.012680943961,76475.1719701278,0.8362787815601785,197367,6048.408826429592,239719586.53446493,71748.70879988925,12.81632469365386,0.09218909434896473
Healthtech,B2C SaaS,Series C,Singapore,43967761.21670826,3663980.101392355,1.2775573142367032,0.7175039579304032,617014.7100416297,17.351177095908056,8590,0.1520806929877289,0.8153191022830703,196,347.63734219130004,127894.63211821554,0.7129987325377342,781543,6188.378853201486,259912514.06523147,224325.31233014417,367.89670324840097,0.1684001258104969
SaaS,Marketplace,Series A,UK,44237297.86959706,3686441.489133088,1.5378310251994185,0.520371476762097,167729.28295057168,13.435679436145758,3810,0.1055081359048659,0.947470805899354,94,4747.116257543705,124764.58922044568,0.7445529691853323,998892,9804.42179023188,263865340.11079216,470609.5518042241,26.28218532086309,0.045498967892208496
SaaS,B2B SaaS,Seed,USA,6102257.186289057,508521.43219075474,1.6427991315842476,0.5373427663404149,558284.5035696306,21.13791575287715,19587,0.0233166367658355,0.9011712570989407,363,3391.6064098826114,46005.63765296193,0.7405759639203351,211094,5178.249060061878,47463625.39667767,16810.625857545612,13.564556759566408,1.0978583560667092
Healthtech,Marketplace,Seed,India,25208540.794587422,2100711.732882285,0.6239298009279256,0.5718229628648821,463695.85678544,19.689211677083733,5532,0.2462353628276413,0.9339935528971643,242,3160.332441888911,53149.88567348792,0.9008470012377932,488232,1827.175223229688,103295060.48443164,104167.52394457613,16.81781478714327,0.22073274001722518
Healthtech,Subscription,Series C,Germany,46660454.54977439,3888371.212481199,0.8565261235711285,0.7919632678755831,427987.21895716427,33.93289061209989,16607,0.1089353559250472,1.2553185441555716,177,7004.612842560967,55289.20362894172,0.9785504885559826,23102,6924.866491334466,340680609.2667212,263618.38728686096,7.893256182982321,0.11006850826983217
Fintech,Fintech SaaS,Pre-Seed,India,28206481.01026845,2350540.0841890373,0.6243843461844788,0.4114001237874847,622115.1860430337,30.240471497765448,17237,0.1181295533227982,0.8988236842945186,494,10297.78080433492,125665.50162767232,0.7480908808991578,288438,6160.283769524191,151752360.54833338,57098.13969689969,12.20316338203398,0.26466903935300057
Healthtech,Marketplace,Series C,India,46326942.54481141,3860578.545400951,1.222861693590235,0.783350793716143,72699.21537718434,19.70288913613964,13926,0.0836401215694816,1.0589901248607516,375,11175.103078536042,83329.643026174,0.7117212271139146,644826,2216.7997324430858,390886539.2037084,123538.51345283043,7.456722541219757,0.018831171163138184
Fintech,B2C SaaS,Seed,Germany,8841751.32282783,736812.6102356525,0.478033094349269,0.638876127676477,877015.4871309148,19.50119509294211,5999,0.0232940948116714,0.8239313616278865,514,16886.87129666669,93600.60307273646,0.8576281990601615,227777,3257.798966568157,49904065.57882366,17201.85082262224,5.5428031296248665,1.1902829497589917
Healthtech,Fintech SaaS,Series C,UK,44805585.546996616,3733798.795583051,0.9925032757714666,0.8471446347403713,291267.22164322616,24.728303064048102,2924,0.1237442113821745,0.9303990812950088,57,1442.712903025937,1555.1007035654889,0.7909305926034264,527069,4606.780441746458,252846196.5061731,786062.904333274,1.0779003225824282,0.07800827992868409
SaaS,B2B SaaS,Seed,India,6370100.011191093,530841.6675992578,0.8594594820035648,0.7244234669968055,738820.981579338,15.090281112013182,18791,0.1891076350564834,0.8744900077464071,529,14385.37687996692,94226.7357487959,0.9344188601612632,332146,563.8845244048352,28739264.073046494,12041.776958773333,6.5501749822082225,1.3917916144764422
SaaS,B2C SaaS,Series B,Singapore,313712.2505834569,26142.68754862141,1.0332100882737891,0.6641571977841277,664733.9457778749,15.702110757634436,11775,0.1717338770578329,0.8325746526487476,6,17350.17453019133,4375.444168482667,0.8485330345118571,451660,5767.646800308923,1781536.6197817463,52285.37509724282,0.2521844469557861,25.427146483756548
SaaS,B2B SaaS,Seed,Germany,33778862.33044692,2814905.19420391,1.7666920199249896,0.8871104164176582,454190.9593711801,14.368660105359046,2456,0.1907943077431161,1.1257245728571887,595,3608.726122400119,26364.31478831881,0.8285695702497226,257676,1784.231615594936,216838935.2204971,56771.19719402844,7.305712291290266,0.16135213374375507
Technology,Fintech SaaS,Pre-Seed,UK,3740770.923890774,311730.9103242312,0.1927023466328711,0.6255942227667662,260198.2766883319,34.768897121692426,15245,0.1071383796811041,1.0692389116497556,547,7627.25033089629,6642.051379826105,0.7819971149913184,70786,1113.4662671497151,15236286.73847033,6838.703699983133,0.8708317010286967,0.8346887269462621
Fintech,B2B SaaS,Series B,UK,24077634.369485494,2006469.5307904575,0.9124506119891456,0.4688173925661847,24360.04431268574,9.368156578338848,2067,0.0666141410036897,1.2801490661653203,16,8237.6990702618,61348.9822486457,0.8994947594527627,915480,6306.527955476421,108980436.2022124,1504852.1480928434,7.447344425352501,0.012140749679407785
Healthtech,B2B SaaS,Series C,UK,28284935.321821872,2357077.943485156,0.320479826159678,0.5466367467042224,319824.13650196337,11.622840633797413,19735,0.1667352602367372,1.1056339301695954,279,4188.839932497415,16337.918010062564,0.930123729611636,92999,715.1779229253843,78697440.00112925,101379.6964939852,3.900344313305327,0.13568670369426733
