sector,business_model,funding_stage,country,arr,mrr,revenue_growth,gross_margin,burn_rate_monthly,runway_months,customer_count,churn_rate,net_revenue_retention,employee_count,cac,ltv,logo_retention,active_users,arpu,valuation
Edtech,Fintech SaaS,Series B,Germany,40563847.741464615,3380320.6451220512,0.7136717046564561,0.8374486002362946,288226.39948208915,8.198081984326636,8176,0.08355529055645917,0.8209494750936479,514,13270.329150864209,22200.163804932257,0.7311821923802446,281605,1410.6143834180689,177115044.36148128
Edtech,B2C SaaS,Series B,UK,2423401.471266435,201950.12260553625,1.5321399740099035,0.7685758733585989,996971.2361178396,14.47973183679525,495,0.11873970899435853,1.3139451062895142,174,14626.154122250397,71271.94828115791,0.7684775961200445,425139,8559.815993617742,19980643.754499625
Healthtech,Subscription,Series A,USA,23976822.563260093,1998068.546938341,1.0735752409120816,0.7878629070111389,977955.8644463525,17.664083367061668,8010,0.09215560149942541,1.0241546038834348,158,6079.38700879091,13880.664577052128,0.8198103936901892,134322,1756.836966179384,171540143.2774087
Edtech,Subscription,Series C,USA,30633541.60496924,2552795.1337474366,1.807303767534795,0.6834645935147734,209916.76051696442,14.377284400876492,8426,0.13158667354236483,0.8891719017661422,356,9046.567624873265,81916.937541627,0.7748531600481202,966547,794.5849849035775,189357675.22360137
Technology,B2C SaaS,Series A,Singapore,30298324.815153603,2524860.4012628,0.8495579417351083,0.5582300712076234,917809.0541518263,14.327636696652656,5193,0.0668022163568844,1.3455807893841623,231,13699.634331224308,8380.706367964496,0.7367373890004172,746071,6419.565641715662,165943291.95174026
SaaS,Subscription,Series C,UK,14367654.946963437,1197304.5789136197,0.18959523919623622,0.4182159736549306,454314.427500382,23.36524306359332,7908,0.036593054807833425,0.9180036957729778,521,10690.052095967927,55252.145974054285,0.8351104863487384,814777,5494.427373260403,70008998.06656522
Edtech,B2B SaaS,Pre-Seed,UK,46612461.07372148,3884371.756143457,1.0282405920276918,0.6518781688835691,923525.0475191451,19.741691326571296,1313,0.11521770172723571,0.9634931552703194,324,11478.972801399279,32937.470105219676,0.8986356162171709,658987,6476.459887632741,293649232.3434647
SaaS,B2C SaaS,Pre-Seed,India,402300.0447995612,33525.00373329677,0.1962470541331277,0.6153049512404171,100281.48650162114,12.096959314976486,15423,0.08406768222626056,1.398589156472906,395,18342.780271516625,88211.17578324303,0.9707451988177804,950110,3257.0953365208215,2162119.095410344
Fintech,Marketplace,Series A,Germany,24604983.142079562,2050415.2618399635,0.0828105815430082,0.5371149111951854,956274.5730561636,13.422439007919863,13694,0.05354906927234576,0.912518867943325,270,16884.454965276593,113942.26300486863,0.8223185621105767,479473,2166.3961460259093,85017053.9916177
Fintech,Fintech SaaS,Series A,USA,36511131.48035625,3042594.290029688,0.8467714968731381,0.6973513359588002,447521.5905272933,22.107531623075868,3583,0.17343198403003815,1.1046253061198743,312,18824.09776371766,64776.19905567125,0.704456564851119,221875,5056.007895255894,184777643.72984394
Technology,B2C SaaS,Series B,Germany,13804942.316614643,1150411.859717887,1.3465621741308804,0.7520161365596064,423055.1375684098,16.271580271828626,14293,0.05294194855754794,1.0483924257532242,505,18197.6655098877,89448.36550637685,0.7838236961392037,786922,6854.668214731341,110996277.6314644
Edtech,B2B SaaS,Seed,USA,3777422.02370317,314785.16864193085,0.07096974932004978,0.4614853863160263,172888.18087095954,32.004658087274805,8781,0.0759836060728916,1.0574450695920916,257,8017.849675472519,45917.78853021453,0.7386118830753503,118989,1452.383587518588,16358161.36688326
SaaS,B2B SaaS,Series A,USA,40298746.6742038,3358228.889516983,0.29438571906017896,0.44337288414400206,950581.3152405866,18.280544622835166,14630,0.1612565187935172,0.8139562640730607,333,10206.873560275848,133046.52869502117,0.7760030369180253,279070,7774.394066601324,126779519.9554718
Fintech,Fintech SaaS,Series A,Singapore,11969415.418287126,997451.2848572605,0.9129287957679068,0.7176671215237922,444751.3603983365,11.069706999809597,10428,0.15027306273075755,1.111588344449415,419,11177.508029430372,34063.19629777971,0.8905206971058877,321835,3698.3314153271945,53558361.939330235
Technology,B2C SaaS,Series C,UK,17081002.118959766,1423416.8432466472,1.7267076108877915,0.8227289493577141,126873.22035278268,25.936266797727303,12057,0.10452034148440534,1.3998289106377357,197,5754.37926720689,66873.83788880339,0.7752402416305857,225411,6950.734327226491,144356941.1416362
Fintech,B2B SaaS,Seed,Germany,44450509.54161542,3704209.1284679514,1.595171511357603,0.6494144622134106,302722.75107910874,8.936253335183416,17683,0.18044006571968713,1.143297981888475,527,17612.805989882632,19131.852818739335,0.8910970000805791,455638,1293.7166660582714,241955415.70964092
Edtech,Marketplace,Seed,Singapore,16266579.382915638,1355548.2819096365,1.6390594051514047,0.7744135002341723,674565.3926573655,33.37321560768197,18824,0.1079019026515221,1.0338027115897195,396,5660.089094802369,132086.69195306973,0.8328269972151829,161366,3479.3978896880335,111609102.34018533
SaaS,Subscription,Series C,Germany,14405932.070308061,1200494.3391923385,1.5275472155846757,0.7148938873624593,791811.3112889102,11.280017752872107,9684,0.04689646707732206,1.018278189298782,380,14542.329877887465,95118.58945141044,0.7526010030945061,398965,628.1747252173005,111130749.694107
Technology,B2C SaaS,Series B,Singapore,40053523.81597509,3337793.6513312575,1.210602897718749,0.7915441574614963,662482.2526481815,25.80735647973845,10634,0.06467467626073217,1.2450925481437505,372,19616.677447823244,34940.2914532195,0.7662715210073437,238290,8600.863892790256,314204431.5935562
Technology,Fintech SaaS,Series A,UK,8021554.151718685,668462.8459765571,0.36018992191362936,0.6431792116333095,258822.8191480723,10.776712533778108,6863,0.0989079018875075,0.9909503327710419,10,816.8850543680741,93563.74355383587,0.8754634509609391,809331,3238.7114728035854,26756094.241821297
Fintech,B2B SaaS,Series A,India,23308586.23035839,1942382.185863199,0.45614598914982,0.805940750353964,915724.6113419483,33.05191339425144,8245,0.06374425400615191,0.9864441606658741,480,6282.5824459198,50588.00044626745,0.8772696063780979,161042,1977.499177326434,131206255.2163509
Edtech,Subscription,Series A,Singapore,42761761.918663606,3563480.159888634,1.422351125143797,0.5776799351779993,603589.7117919157,10.376955327694702,18337,0.12307579243329346,1.0119126978325765,105,12381.555000598784,33504.22849959369,0.8856197561569732,261792,1749.6978159818966,203005741.8013214
Healthtech,Fintech SaaS,Seed,Germany,32573913.795149717,2714492.8162624766,1.418669354808453,0.6014196699966843,250246.6343480085,20.54870182839211,15482,0.05904776649980725,1.2357372181910393,454,5967.012680943961,76475.1719701278,0.8362787815601785,197367,6048.4088264295915,239719586.53446493
Healthtech,B2C SaaS,Series C,Singapore,43967761.21670826,3663980.101392355,1.2775573142367032,0.7175039579304032,617014.7100416297,17.351177095908056,8590,0.1520806929877289,0.8153191022830703,196,347.63734219130004,127894.63211821554,0.7129987325377342,781543,6188.378853201486,259912514.06523147
SaaS,Marketplace,Series A,UK,44237297.86959706,3686441.4891330884,1.5378310251994185,0.520371476762097,167729.28295057168,13.435679436145758,3810,0.10550813590486592,0.9474708058993541,94,4747.116257543705,124764.58922044569,0.7445529691853323,998892,9804.42179023188,263865340.11079216
SaaS,B2B SaaS,Seed,USA,6102257.186289057,508521.43219075474,1.6427991315842476,0.5373427663404149,558284.5035696306,21.13791575287715,19587,0.023316636765835525,0.9011712570989407,363,3391.6064098826114,46005.63765296193,0.7405759639203351,211094,5178.249060061878,47463625.396677665
Healthtech,Marketplace,Seed,India,25208540.794587426,2100711.7328822855,0.6239298009279256,0.5718229628648821,463695.85678544,19.689211677083733,5532,0.2462353628276413,0.9339935528971643,242,3160.332441888911,53149.88567348792,0.9008470012377932,488232,1827.175223229688,103295060.48443165
Healthtech,Subscription,Series C,Germany,46660454.549774386,3888371.212481199,0.8565261235711285,0.7919632678755831,427987.21895716427,33.93289061209989,16607,0.10893535592504723,1.2553185441555716,177,7004.612842560967,55289.20362894172,0.9785504885559826,23102,6924.866491334466,340680609.2667212
Fintech,Fintech SaaS,Pre-Seed,India,28206481.01026845,2350540.0841890373,0.6243843461844788,0.41140012378748475,622115.1860430337,30.240471497765448,17237,0.11812955332279827,0.8988236842945186,494,10297.78080433492,125665.50162767232,0.7480908808991578,288438,6160.283769524191,151752360.54833338
Healthtech,Marketplace,Series C,India,46326942.54481141,3860578.545400951,1.222861693590235,0.783350793716143,72699.21537718434,19.70288913613964,13926,0.08364012156948164,1.0589901248607516,375,11175.103078536042,83329.643026174,0.7117212271139146,644826,2216.7997324430858,390886539.2037084
Fintech,B2C SaaS,Seed,Germany,8841751.32282783,736812.6102356525,0.478033094349269,0.638876127676477,877015.4871309148,19.50119509294211,5999,0.023294094811671433,0.8239313616278865,514,16886.87129666669,93600.60307273646,0.8576281990601615,227777,3257.798966568157,49904065.57882366
Healthtech,Fintech SaaS,Series C,UK,44805585.546996616,3733798.795583051,0.9925032757714666,0.8471446347403713,291267.22164322616,24.728303064048102,2924,0.12374421138217452,0.9303990812950087,57,1442.712903025937,1555.1007035654889,0.7909305926034264,527069,4606.780441746458,252846196.5061731
SaaS,B2B SaaS,Seed,India,6370100.011191093,530841.6675992578,0.8594594820035648,0.7244234669968055,738820.981579338,15.090281112013182,18791,0.18910763505648345,0.8744900077464071,529,14385.37687996692,94226.7357487959,0.9344188601612633,332146,563.8845244048352,28739264.073046498
SaaS,B2C SaaS,Series B,Singapore,313712.2505834569,26142.68754862141,1.0332100882737891,0.6641571977841277,664733.9457778749,15.702110757634435,11775,0.1717338770578329,0.8325746526487476,6,17350.17453019133,4375.444168482667,0.8485330345118571,451660,5767.646800308923,1781536.6197817463
SaaS,B2B SaaS,Seed,Germany,33778862.33044692,2814905.19420391,1.7666920199249896,0.8871104164176582,454190.9593711801,14.368660105359046,2456,0.1907943077431161,1.1257245728571887,595,3608.7261224001186,26364.31478831881,0.8285695702497226,257676,1784.231615594936,216838935.2204971
Technology,Fintech SaaS,Pre-Seed,UK,3740770.923890774,311730.9103242312,0.1927023466328711,0.6255942227667662,260198.2766883319,34.768897121692426,15245,0.1071383796811041,1.0692389116497556,547,7627.2503308962905,6642.051379826105,0.7819971149913184,70786,1113.4662671497153,15236286.73847033
Fintech,B2B SaaS,Series B,UK,24077634.369485494,2006469.5307904577,0.9124506119891456,0.4688173925661847,24360.04431268574,9.368156578338848,2067,0.06661414100368977,1.2801490661653205,16,8237.6990702618,61348.9822486457,0.8994947594527627,915480,6306.527955476421,108980436.20221241
Healthtech,B2B SaaS,Series C,UK,28284935.321821872,2357077.943485156,0.320479826159678,0.5466367467042224,319824.13650196337,11.622840633797413,19735,0.16673526023673726,1.1056339301695954,279,4188.839932497415,16337.918010062564,0.930123729611636,92999,715.1779229253843,78697440.00112925
Technology,Fintech SaaS,Pre-Seed,UK,43803249.98157915,3650270.8317982624,1.2240712607032995,0.6114529671790275,438102.29760336166,9.402001468267143,15037,0.16619175076429166,1.1510412536557124,243,17736.12581689842,55901.76229327896,0.7139268543458991,155286,3346.0211157198596,267649403.01628193
Fintech,Fintech SaaS,Pre-Seed,Singapore,47821363.00966355,3985113.5841386295,1.7567215279633532,0.8126153585496128,862515.8633885619,15.601888601571176,19696,0.14856136073827583,1.231810401044184,455,3720.1649300993377,109977.69285446635,0.9681258815743681,327281,9862.997107160707,391650212.47812074
SaaS,B2B SaaS,Series B,UK,39269599.47308007,3272466.6227566726,1.1319095307343083,0.5535656468310144,616281.3623978827,13.959339198753156,2254,0.11760586175883009,1.3175984754518546,239,15295.556426153385,87940.53916896686,0.9775914536879738,668332,2489.9596562798374,273518851.501089
Fintech,B2B SaaS,Seed,UK,30706625.896777555,2558885.4913981296,1.4656250671526987,0.5677229629746305,32011.665827726654,23.86357472391456,762,0.08069184490959819,0.9103606714814119,599,5778.985764961793,64386.905741780036,0.7702556201067181,972884,6418.24671193569,190313666.44569018
Healthtech,Subscription,Seed,Singapore,45905330.8309812,3825444.2359151,0.8434276218339647,0.5640717580173972,104754.51232047682,23.92804610804106,810,0.2173179880633012,0.8246919200314402,211,3098.518611946905,90738.95344682115,0.9579445407611433,145699,4433.906833948545,175017183.32073206
Healthtech,Subscription,Series B,Singapore,12413131.34993276,1034427.6124943966,0.36361140650037777,0.5789050162076782,780091.3243820986,25.937091867194283,14408,0.20906285443916894,0.9662781874048363,401,6925.7377642963,7308.578140767222,0.9432488172249893,708849,3051.410689648564,32428993.81279248
Technology,B2B SaaS,Series C,India,33342314.740539625,2778526.228378302,0.44737289334612257,0.8566080292543025,758094.8586404588,24.70595867827102,14977,0.16622654162122902,1.3426146200549847,180,11993.62087660275,63083.74223341971,0.8018455142766365,928342,8208.880526699153,173943788.83357665
Edtech,Subscription,Series B,India,45019276.16573183,3751606.347144319,1.7747713888037768,0.8759162243487344,439293.9479817572,28.874009952143336,883,0.08576725740116634,0.8872026267362854,497,19941.121960455625,5502.661358951135,0.867254057239204,68690,6849.714485499519,312891281.5596172
SaaS,Fintech SaaS,Pre-Seed,UK,41469008.96200895,3455750.7468340793,0.4772775144650373,0.7483530145380388,787745.2161172964,9.235209765252229,4335,0.06711675703182467,1.2674622432406202,398,3977.06685883995,68874.10502229737,0.9604509400485357,86455,5662.590565440803,200358212.3311169
Edtech,Subscription,Seed,UK,21743375.187005352,1811947.932250446,0.8527064179310608,0.5560900363033981,339180.91354283266,25.698622977673438,1929,0.17363601415511654,0.9207226988755237,29,7807.318463448959,22834.306911489468,0.8547702923402916,392792,3611.09020295801,78191349.18449934
Technology,B2B SaaS,Series C,Germany,13455671.879486635,1121305.9899572197,1.560670056371893,0.5655997034031055,204957.90325610328,27.001182467705224,16364,0.1224508070740496,0.8187663507648839,80,3125.5182124277267,53657.639491510614,0.807742497798798,959962,4945.356002658292,94951507.37041757
SaaS,Subscription,Pre-Seed,India,32334874.064130258,2694572.8386775213,1.9037653143404245,0.8086947687082429,929281.4537215525,22.833018180877374,499,0.11629937514726488,1.1948193862304677,217,8653.250823373459,110019.2447367006,0.7257174445024083,506975,2121.467532455841,311451654.15999377
SaaS,Fintech SaaS,Series B,UK,40612617.9183109,3384384.8265259084,1.646468564020878,0.7693797099406237,961319.8546266105,11.92780774661873,2591,0.20839569735766902,1.0112243180260525,442,9022.88058808631,1871.6533783674781,0.8608494141909642,537629,7500.308288863134,201560887.0485438
Technology,B2C SaaS,Series B,Singapore,8994475.557239566,749539.6297699638,1.3095977632879263,0.495961354257672,82262.68132942967,25.615402999834995,12636,0.03549218761034448,1.243966137909088,70,1293.004217519809,121655.60767814524,0.9229216524213917,463601,5231.968408041992,67201279.72370824
Fintech,Fintech SaaS,Series B,Germany,47229594.73050509,3935799.5608754237,0.45507493397068416,0.7414473279743226,145725.59588956786,9.916682794783624,1267,0.11822791573200894,1.1438576848049098,397,713.3393162006939,1046.8485269689572,0.7981027865201854,998863,3724.948041243957,263340689.30764875
Technology,Subscription,Series A,Singapore,7244619.649253784,603718.3041044819,0.8536044286030933,0.7729425811475117,326358.8464285566,24.886854940848192,17711,0.08762062191059393,1.3162577896090903,146,5160.078914562103,144684.28894584457,0.7857526770623171,228058,2623.5189476454475,45710147.75917479
Edtech,B2B SaaS,Series A,India,31339838.974545944,2611653.2478788286,1.7560531875851646,0.5812594409018679,185122.86491929635,16.20082486088563,2263,0.19863203714815048,1.1548926044477574,275,10836.30565567526,70744.72183688339,0.7915914316859252,101592,1190.5899009279005,233110995.98713812
SaaS,Fintech SaaS,Series A,Germany,7364576.335901569,613714.694658464,1.1618764254629292,0.6218347872413502,264566.0383860249,17.17097163971043,9034,0.07760812755967124,1.3491474656182283,405,6265.655496118575,30528.675592605137,0.967278997124388,883445,3497.062485950309,60891949.61459058
Edtech,Subscription,Series B,Singapore,41996618.3180068,3499718.1931672334,1.5167218803856588,0.548937421321553,614544.9449528143,15.189877376153309,6941,0.010252473414493153,1.3770894448401676,399,12048.965512982506,90383.82242591694,0.8541796090294327,549854,2971.4736632585755,407472992.143461
SaaS,B2C SaaS,Pre-Seed,Germany,22794158.590120785,1899513.2158433988,0.611329730957026,0.4321744910874647,363225.5926365285,8.81121516585694,4590,0.22096093235265266,0.9816529149473914,398,6791.075983198122,100884.31107052274,0.7417960015875461,259486,3702.0831321522824,60201185.00252652
Fintech,Fintech SaaS,Series B,Singapore,12431252.489614097,1035937.7074678415,1.3414241674710086,0.4780826117691326,210219.65850180216,32.014861223699256,18655,0.045527972824614835,0.8112503520417675,412,17281.990902606107,49572.66576692808,0.7358854357807989,501482,9824.085212699814,98177829.35977104
Edtech,Fintech SaaS,Series A,USA,34942289.47206059,2911857.4560050494,0.7998999309052945,0.5621699966018197,722619.4239765846,26.651529269848595,8972,0.14647835628359737,0.9767726634726042,570,9892.670226743454,92443.35869216196,0.8194843438815355,611787,5887.670800936794,148999289.14547485
Fintech,Subscription,Series B,India,45771536.45204913,3814294.7043374274,0.8567572636451677,0.6872338296356792,485497.50170008646,20.544662139473218,12675,0.026152976960559148,1.338370200519861,273,11051.580274884127,83926.77184242089,0.7161156900643072,910457,6019.710079885592,313590809.1569163
Edtech,Fintech SaaS,Series B,USA,35573295.36820154,2964441.2806834616,0.609442956473012,0.725852665226554,634583.4558058805,10.485768992863672,3015,0.21055198217279789,1.1633549861568644,267,1561.018379172547,66993.41586680363,0.7872960084578167,545406,6184.183018823082,151741347.4192897
Technology,B2C SaaS,Pre-Seed,Singapore,38459628.61683861,3204969.0514032175,0.16500275226042427,0.5518292085549346,432848.0893404934,8.93246635723209,14699,0.11097612907960235,0.8426777214953555,515,13440.156304299706,40123.29671286309,0.8991936372942803,113660,576.274427365013,117549268.37039137
Fintech,Subscription,Series C,Singapore,39219183.852257535,3268265.3210214614,0.782341302792141,0.7113570070438572,242997.89144309834,22.153425593953866,16482,0.11430502818846641,0.9096366089228655,53,17690.94740541215,67290.22187705793,0.8654166496185097,189440,2958.5362488740484,214342864.54898432
Healthtech,Fintech SaaS,Series B,USA,6749731.10710844,562477.5922590367,1.5061135087690067,0.6092653885183266,35088.721861358455,20.436121572415328,15991,0.041211145620367866,0.9259605878561568,595,5291.412335395683,133891.34207443066,0.8840075323587675,696192,8339.60650061701,52372354.725994885
Healthtech,Subscription,Pre-Seed,Germany,27502114.786590427,2291842.8988825358,1.0559862808664504,0.8518953540389853,181617.10043644125,22.07600518516085,5749,0.09881194252807847,1.320548914769586,453,7585.692388139135,26823.0052244915,0.8635335395134088,854129,250.38203635184502,203600587.25070596
SaaS,B2B SaaS,Series C,Singapore,44612771.850084044,3717730.987507004,1.1139997043277339,0.45278273125706175,543730.573197009,31.234980199699184,15388,0.1898746309894215,0.974658898218425,109,18033.497655292413,128259.22324819944,0.7150403022406632,124328,8254.377449263186,215720635.02937612
Technology,B2B SaaS,Pre-Seed,Germany,26861900.034055408,2238491.6695046173,0.8583686469761218,0.851931097988011,842517.5006263987,4.901574561052868,12407,0.19534417676979,1.1302943478649712,371,19663.508881708527,103221.0781924847,0.7291600435551671,401915,8279.831649874674,154325242.3131552
Edtech,Fintech SaaS,Series B,India,38193014.00174984,3182751.166812487,0.17549084934725212,0.43428005803242375,891040.1533494693,29.41484380650888,2015,0.22157516796745175,1.190308041279652,597,18145.001168589264,45509.805221190334,0.7771430350473578,322875,8875.364150008436,161059447.7753103
Technology,B2B SaaS,Series C,USA,47619610.208505005,3968300.8507087505,1.2448472055656379,0.7340175220467138,915779.3687199225,15.564848164922745,4769,0.16368174906987615,1.2726516313195761,433,17959.467278299486,102329.06745908411,0.718939075260858,3434,9544.384004444133,407360220.5128609
SaaS,Marketplace,Series B,UK,19184163.58067597,1598680.2983896642,1.5313617727765922,0.7764429018289154,104190.72685095934,23.113133273954126,745,0.044288708449805786,1.095925599720676,261,1252.591200347608,12922.894403464825,0.9550500259243743,240065,7471.995045595188,184190054.2919431
Healthtech,B2C SaaS,Series C,Germany,17984523.89585457,1498710.3246545475,1.2517988373015756,0.5757796934856668,751347.7693023661,29.44347176512345,3160,0.06827222325886655,1.1162132295754252,526,4624.203411250809,6595.81768963083,0.8981910851675545,667944,7266.880067575528,118197016.61010711
Technology,Subscription,Series B,UK,23303491.292625286,1941957.607718774,1.7388144946084803,0.5217842779027784,742814.8379988311,32.01445327484767,19887,0.20551990385938684,1.2870644469446944,599,16435.8009660197,103915.01714017378,0.7370863914803771,463295,1230.4256002387492,163829326.89976302
Technology,Subscription,Pre-Seed,Singapore,45372363.36335652,3781030.2802797104,1.3362011958988762,0.59807337254415,425653.1720126601,22.973063906980304,13702,0.14544479366778978,1.1052565293315078,457,14592.633912552801,106084.41793614841,0.932497115371797,367677,7574.026107611591,341697499.6315773
Healthtech,Subscription,Series B,USA,35855355.68069695,2987946.306724746,1.0710729806121346,0.7968994888248815,314243.1464567155,9.66293821153739,13583,0.09417614841838683,1.0460303079775866,305,16941.29476998891,108416.8103217228,0.7487165165394883,696085,3725.549139522548,209176801.2145723
Technology,Subscription,Seed,Singapore,26316807.949307155,2193067.3291089297,1.5940681942296344,0.7354696374608076,312406.51085183007,13.984602770339249,6694,0.1418722598415866,0.8578360924820266,393,17505.033467616213,77379.37395999067,0.8325410836952902,75963,3832.238807808319,187477148.63701048
Edtech,Marketplace,Series A,UK,23167540.477986075,1930628.3731655062,1.7839354863636012,0.8706719885235805,235083.96064352905,6.303479149317947,11352,0.19848101235705987,1.3969168421831653,508,669.2085619509476,38438.26905526343,0.7121358375715539,863668,8225.715832707549,154266711.9728727
Edtech,Marketplace,Pre-Seed,India,12697317.808959898,1058109.8174133247,1.2231948198207825,0.415333489232015,653091.4894914228,27.236316395901415,19827,0.08970820439493285,1.2957577490765255,405,14367.771142926145,20116.3011157174,0.7546403817507281,607186,2965.219722204659,84357476.56452332
Edtech,Fintech SaaS,Series C,India,23941766.25023727,1995147.1875197727,1.23440163418752,0.4882011374272075,718246.6781559567,12.27341604755044,3320,0.0847739532145506,0.9340991726444645,299,19204.313892150167,74382.47745303581,0.7117685796009577,785313,2679.636232612211,139657064.62777218
Technology,Fintech SaaS,Series A,USA,48327164.41035035,4027263.700862529,1.1976018644180206,0.6588698935370816,850403.609970803,3.9090715026180534,13994,0.03798497093644397,1.3044668593642592,467,10677.689140909664,10108.280951653676,0.9333086108643708,540371,1469.8698596466745,394838016.21653616
Fintech,B2C SaaS,Series A,UK,31807920.71227507,2650660.059356256,1.2658810710222956,0.5461175530660074,151006.91308069887,34.718688899590525,17628,0.03515144539441484,1.1174063600441406,333,5429.985138912803,89593.34667611915,0.9234215528100833,272932,7794.076880029659,300280904.01981336
Fintech,B2C SaaS,Series A,India,565795.2036792452,47149.60030660377,1.5063723651159127,0.5511715560711415,570263.6626047827,8.586909306641873,10014,0.20614533262678666,1.3264717488517732,492,1109.552542713112,148876.34775647704,0.7693782360431144,854170,2568.4237189854166,2894850.961179669
SaaS,B2C SaaS,Seed,UK,19749188.438880198,1645765.7032400165,1.3284328357642698,0.8180131017888634,698886.670261542,22.612653877981668,4803,0.045454855009856486,1.2896693609247696,535,5430.994932058981,9501.778622862217,0.8868801131636495,37756,3746.873717675793,196175367.48733953
Fintech,B2B SaaS,Series B,India,22952254.407292426,1912687.8672743689,0.138882274651712,0.6151132631730019,648243.0758528986,21.019724120489315,1708,0.17033343656481972,0.9853176529491565,49,485.80909502463743,24183.73800555254,0.8393167040486367,158708,6974.391836160154,63499434.55426179
Technology,Marketplace,Seed,Germany,31081099.008462343,2590091.5840385286,1.6084719414898012,0.5927780643218745,65868.84297916104,20.66970219494307,5736,0.24889817477068008,1.381395119826148,409,15162.790886600196,52397.82294118983,0.7448762944512656,221411,6692.555535964683,202079795.6384497
Healthtech,Fintech SaaS,Series C,India,16893529.42678241,1407794.1188985342,1.3508347811335428,0.5830957334813127,61869.4186488206,15.474498542099514,10698,0.1259829957012201,0.8649382621021209,570,13818.971221649272,144543.52310805966,0.9542246690323919,978726,3825.1793690504587,112465655.8798235
SaaS,B2B SaaS,Pre-Seed,Singapore,40960309.85862782,3413359.1548856515,0.9381789379613886,0.459428994785115,577789.9582040008,8.162151325101053,17226,0.024630000135485434,1.0992007000573165,372,17112.11666684658,117642.49753919123,0.9400273435718335,655545,7624.680831126816,217288672.30227327
SaaS,Marketplace,Series C,USA,6112042.0265419725,509336.83554516436,0.16440090804845509,0.4782060760528277,826826.3182129152,27.547029972300706,14075,0.24495430207609853,1.335970391824389,569,2831.9358093445835,131879.02839782205,0.9348183977408207,105886,1601.6876094532652,21637546.76189131
SaaS,Fintech SaaS,Series B,UK,18494224.379025802,1541185.3649188168,0.9391704565134176,0.46222126391478224,40221.60227189647,35.804985502314835,3484,0.22039773876039068,1.3474027576103822,108,4558.011140359694,64454.11716813857,0.8269294233138419,284920,155.4344447559823,100217976.47846335
Technology,B2B SaaS,Series C,Singapore,19474108.88112132,1622842.4067601098,0.8158661917813465,0.44803856608605036,280838.5819967315,19.57038202494283,14332,0.14080833897834644,1.3094393891824438,261,4659.797593452317,5121.962955040481,0.7107031246791674,936380,5747.781549563585,127647577.46986312
Technology,Fintech SaaS,Pre-Seed,UK,20216848.297299583,1684737.3581082986,0.3513036809044875,0.6007091697217395,345766.8312296279,31.710854068285546,12705,0.12681265057854574,0.9357175399727173,19,2902.1092579452425,137869.23191130054,0.7140968369462112,289156,227.17786070335282,73176635.6218554
Fintech,Subscription,Pre-Seed,India,31329580.04011162,2610798.3366759685,0.7475767670606829,0.43433899277458504,859034.9992423247,9.332510980138444,3471,0.1474489926239665,0.8499735322307607,24,2096.0846668247177,120256.17769089625,0.8376506850090387,109502,3551.401591259236,133936748.47461528
SaaS,Fintech SaaS,Seed,Germany,30851475.546029426,2570956.295502452,1.2335948822108591,0.8862310922676859,387058.49163034064,5.147561696858023,2338,0.1390089843639107,1.183008087057074,232,11146.667075996895,30467.301127081424,0.9365244162066991,140032,8368.098808259914,226501212.59131953
SaaS,Marketplace,Seed,India,6549629.338486213,545802.4448738511,0.7670419194233119,0.7001607350233223,103141.0533898155,15.627631625866522,9593,0.238492053032009,1.0469514936988822,160,15300.882999240746,58619.09916331389,0.7369073797172739,533431,104.1274773407282,28385512.672671832
Fintech,Fintech SaaS,Series B,India,17151044.33500971,1429253.6945841424,0.17930999436090117,0.5589200168670745,260081.24181035906,3.178853394000533,13741,0.13835245916329644,0.8699875488465116,66,12895.558638403807,109042.2376346236,0.7737675755196862,287852,3359.017343545817,47546439.215137616
Edtech,B2B SaaS,Seed,Germany,9240712.121320447,770059.3434433705,0.9178188268714874,0.4946531796002846,173574.287159896,6.164024744135821,9294,0.15689974117645505,1.1900977351267796,385,15511.340158586047,49627.343906093796,0.957158645411338,816798,8066.61502695375,39413065.780033804
Edtech,Marketplace,Series C,USA,21183601.771992806,1765300.1476660671,0.239209203040049,0.6256402507829736,62278.16343333504,3.1302166808974183,5667,0.23355974547392627,1.2136021163527357,8,6953.820380576545,86010.16418807604,0.9496412173747328,562066,6558.56332604426,65504649.36607911
Technology,Subscription,Series B,Singapore,34957500.984693415,2913125.082057785,1.9629128349808378,0.6123788467602951,404361.09993391676,17.127744588046404,15674,0.24774994560843883,1.2240669545056044,258,7311.852094369715,56353.853700181666,0.8206231389283356,23137,5325.3823800103755,248449701.24347726
SaaS,Marketplace,Series C,Germany,36428908.64478066,3035742.387065055,1.452944282347459,0.5312696078244985,630417.1637197965,23.161318093023894,3976,0.21154902972548356,0.8816433871000647,527,9822.196174602544,7577.627184953747,0.8163663753284778,195241,7903.36851579726,179244027.9841511
Edtech,Fintech SaaS,Seed,USA,25345408.66990073,2112117.389158394,1.0217314570380764,0.679396791862084,202284.28292608637,7.856408128636161,16873,0.10498403437738484,0.9739439769292855,408,821.5540744139722,127061.52407959389,0.7090520824365532,490021,3881.6867340859517,143526864.44961786
Healthtech,Marketplace,Series A,Germany,26716061.241663877,2226338.436805323,1.4064545051605801,0.4977466474725733,447631.7684839129,17.673614019616057,3116,0.061834995779071075,1.1390296677512786,32,10293.033631707885,17901.295193533926,0.8359518744794384,146362,3184.830643268013,197499929.59563002
