sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value
Energy,Logistics,USA,147663151.29618356,27688223.464370787,11570829.729875354,45501641.51785691,28543393.00266039,162237783.05713907,79203604.75075464,83034178.30638443,0.41779592525920317,0.06917962896016822,0.07835962884651243,0.1759369403991633,1153,8.581489292061415,19349058.97224707,27236337.45140068,9473016.959019786,2693,0.3254129368583709,481415210.5578947
Technology,Retail,Singapore,18434279.64766925,4704021.156139827,949020.4918194483,39408797.72346925,56412994.172477186,45108375.021399245,30799531.628893174,14308843.39250607,0.350925843560668,0.20328991624468368,0.05148128974703052,0.07674203431196956,2814,25.909521675524584,3287513.5772690116,3421101.73500398,191029.3242637397,2856,0.11514784277856699,53497580.93939285
Financial Services,Software,Singapore,261723174.29660973,65227417.57986952,40339361.535796374,36879683.38023179,31310809.953645755,593734978.0307,339037442.5989815,254697535.43171847,0.608733293872779,0.23031486543311386,0.1541298803371533,0.18946538898307347,963,35.82617718868886,40912649.490465425,72127522.64863801,3603730.5695615113,2647,0.0011609500106899207,851131370.5264792
Financial Services,Logistics,Singapore,7723081.149700392,1772736.0375617407,455210.38397834793,48393824.260966785,30523332.05023169,6536675.5153924,1395370.282196452,5141305.233195948,0.5043553544485788,0.24734239580625622,0.058941551325795316,0.3419094140182877,4883,14.8163729469921,1136947.4922145552,1329956.0398532646,359527.8078293731,1363,0.22595549905018894,48238046.2632998
Industrials,Business Services,UK,5472890.044622863,586876.8458031148,293276.4710184028,6632367.050174437,13288097.01896815,10201747.950867426,2564180.7323159343,7637567.218551491,0.606192384961397,0.22740451811167667,0.0535871301318301,0.3206350896713476,584,9.501063604077409,259780.03092658008,478898.828581113,423256.9138267756,3304,0.866110681575641,21900985.27644081
Technology,Logistics,Germany,149385605.27636334,44056147.34059126,8275278.705351259,18772562.768047046,34349670.05601426,151269184.3577607,59208636.52026143,92060547.83749926,0.6712018960560854,0.0780722002913517,0.05539542240393239,0.1836087803304749,2559,17.452211246280637,21379054.502642825,31111045.077709865,4352204.8915691925,726,0.3390916241670617,606029306.9881407
Energy,Healthcare Services,Germany,473954937.2923746,74294263.20133568,63153653.543456554,33434415.244050004,17363704.252660766,623767476.125931,289998710.6374365,333768765.4884945,0.6381615254532571,0.14236254689258654,0.13324822377469644,0.0410966144702109,2272,6.3919946414394015,65226236.322733246,82059733.18829422,32571390.146621015,4967,0.7154258247823495,1542369908.7809892
Healthcare,Logistics,India,374114467.0903174,44104856.82483642,18323790.659075826,16742087.703770185,38387558.430191346,664213026.9767536,410799272.18800074,253413754.78875285,0.6229688252375389,0.18523010513330324,0.04897910204218903,0.05539571717710422,3788,20.197458959527847,25039118.331098355,36054136.63898338,4009450.298704131,4185,0.23050464094315934,1101503286.0730238
Financial Services,Software,USA,138907200.37154955,8500061.1476657,17033754.46889456,28625383.14914693,26998401.845957857,145917682.9666555,99072257.82604107,46845425.14061442,0.5214158460637375,0.1858226733144136,0.12262686472214977,0.16253950130778072,3890,36.06244188282861,5026555.970284396,8882671.477064643,3624383.8852313464,4034,0.5866695424458346,457157923.5779172
Industrials,Healthcare Services,UK,434878565.04166585,53363573.671120554,78122094.35257937,16197819.89054844,36707534.91672598,977233168.4618765,344277462.44748944,632955706.0143871,0.44779715641312506,0.1831174334246511,0.17964117027725768,0.0021870219089712775,4778,18.049314010285272,29601039.461935196,55412049.33465373,8487897.777149811,2446,0.6402385833772345,1279071978.167021
Healthcare,Business Services,India,357875957.43584627,86379480.61298196,12590429.974279316,42673782.66626417,57917784.090397306,492723904.7770933,286716742.89543736,206007161.88165593,0.6005643759373624,0.17017824530167713,0.03518098858746695,0.1733924693623377,422,39.97187626480727,59539313.646882094,95393951.29171693,22223796.416864008,3676,0.7702275618304432,1575652478.9229045
Healthcare,Logistics,Singapore,295244155.0653759,47925143.05751153,32865289.380916502,40003115.35703267,74537158.40393971,445702614.5091312,249132751.48195162,196569863.02717957,0.3082395533127752,0.15691038987090472,0.11131563086706708,-0.04127808888779203,843,21.142521551057683,32237721.1320378,51170761.604336135,16375402.718527095,4184,0.0051578106418091905,682218796.541611
Industrials,Logistics,Germany,461554913.3660764,60589832.348759264,28347073.66910139,22102606.53765685,55195202.36896583,649226392.1113195,151689749.40915722,497536642.7021623,0.42153730084441804,0.10211779889628639,0.061416470387822025,0.0799720044844847,1527,27.035922638934604,40190172.91700311,50618658.077325396,22510205.60398233,823,0.44343706245051423,1618297270.3800337
Consumer,Healthcare Services,Singapore,442537172.0594515,100101569.58916268,57887653.43093016,19027894.40855238,27512655.63719368,358272396.4784503,247602926.4302521,110669470.0481982,0.5335782078051768,0.13046572478478508,0.13080856724766476,0.16750752875687142,670,3.5400272956579735,48731994.42834186,101270752.1663235,20355966.929275908,4896,0.5928684214008034,1738266419.3514633
Consumer,Business Services,Germany,38790237.24819081,8639427.548712557,5217074.111537096,14120595.709160544,15651970.918991553,45134349.83893954,13498349.491552493,31636000.347387046,0.4880802049969771,0.0771252622731657,0.13449451412624247,0.21371434456774013,3533,3.021806331789736,4835013.477796009,6876378.375452598,3072432.8706167825,534,0.2726966705554957,124853358.60220164
Consumer,Healthcare Services,UK,304895203.189131,74847601.03896086,23883111.92515123,31485563.512118075,38564791.86235099,682673192.5620972,330769421.8693986,351903770.6926986,0.35944041953350514,0.19071745143565116,0.07833219963889095,0.2780257952091983,1881,19.686744957030673,66883712.956898116,85292466.9714261,7252489.413760886,4236,0.5408561199147895,1238107638.4554315
Consumer,Manufacturing,USA,427438515.67730236,86649565.32300115,45322570.013093196,2918565.3845234294,35864229.58068459,1001775106.2136943,556855090.0604354,444920016.1532589,0.2280246879308844,0.22679845643020846,0.10603295760859739,0.2806668885508216,4654,2.851407676926696,59026967.092905656,63019754.44986101,13860346.644090835,2737,0.566018657012465,1896256430.6087391
Energy,Business Services,UK,459588700.1482556,25397317.42377587,26797906.60008406,35638183.811761186,60547443.446363874,674266555.3014032,356267146.2766105,317999409.0247927,0.5366872395491193,0.19795499232021202,0.05830845404040505,0.23746337109804871,4302,5.263090323633731,12168492.008362696,19463578.941491652,34594898.22640766,894,0.717671042637273,1494490035.3427007
Technology,Software,Singapore,97679159.91447645,13879816.382406516,6127863.441877933,41532083.58362956,11556111.961541858,185444333.11649513,128317711.51372375,57126621.60277139,0.5778800207894985,0.06584669780139195,0.06273460426198607,0.3131398007850099,2007,19.339817224997734,10130131.788465295,15816358.417162396,4239168.67480068,3218,0.4781893345310063,391134497.18155897
Healthcare,Healthcare Services,USA,67573813.10271028,10044340.6879247,5533731.409727045,14362019.208293527,32200570.071553472,125053145.08745083,44480610.38344133,80572534.7040095,0.29488156573405205,0.22387350210145335,0.08189165529723667,0.3383330599428542,3939,19.42618530730018,5660084.976397957,7269501.564434826,850052.0692682496,2426,0.8372178164708692,307277738.2131627
Industrials,Software,USA,484182980.4651202,76108468.89733985,31126593.32910447,21604485.613855682,16923458.15870662,1116325457.3032806,424858571.91954005,691466885.3837405,0.5618829304718769,0.12780943976543271,0.06428683903594332,0.31069256718558497,1008,20.55357183068938,35471987.08890596,87597676.36947766,23374989.278041236,3215,0.25654767566527575,1903963433.6064734
Financial Services,Retail,Singapore,270730058.5950631,36535991.70686395,26065208.034779973,13583654.490383701,10406647.274631772,233545836.15830892,65118016.64160744,168427819.5167015,0.7241205827136465,0.16508062666734769,0.09627748086061726,0.14558405011118059,1584,16.604305893616925,27555812.972057737,28155721.71491525,7940266.453412313,1671,0.43115792812670517,982680142.8539622
Financial Services,Manufacturing,Germany,412569432.7284748,39628089.68061354,14289440.363834377,8887309.7269799,62682455.32801845,970987462.3255876,643497116.247046,327490346.07854164,0.36401868415374505,0.2180682756027117,0.03463523768431656,0.16449421400883862,373,22.83786401044004,18741970.670845594,29309322.5136208,31770049.624313887,4115,0.38322230078842107,1193626819.0037293
Healthcare,Business Services,Germany,472773429.80769736,31049937.203203864,18461710.707041863,39587750.016351536,43952759.3072111,481525642.5060117,104601848.25271909,376923794.2532926,0.3233288915535751,0.10216214754205422,0.03904980598116786,-0.044314788170143206,1907,10.21144045681335,23882353.19543567,35015537.214609675,34454076.67922445,2282,0.2874723533132019,1472886699.2780535
Technology,Logistics,Germany,270989280.0492394,30809545.78286518,19351038.937501483,26010535.267054666,43366633.58326005,223092926.17780668,151636271.43478656,71456654.74302012,0.51658343604336,0.16783164888182667,0.07140887246161676,0.03458845350152767,4057,30.016051763490022,13789705.282255447,30732435.224350195,15195334.243082356,3827,0.7520113571164896,853918019.3569099
Technology,Logistics,India,52779191.55629417,4032610.2484477838,2725977.295302577,14496159.94627277,39712464.35678397,109404774.16443554,32095307.40343036,77309466.76100518,0.7459584869747451,0.08230438635406252,0.05164871258770713,0.18975118708885896,2318,37.29973656311092,3291633.0820800867,4129169.4911562037,3171211.850999908,3197,0.008696748384223407,143876763.36511073
Consumer,Logistics,USA,182087518.14684805,19289568.40343142,30338598.433386274,44062771.95089885,65515427.88248067,366670601.68608105,101580943.81097062,265089657.87511045,0.2266020844095334,0.1807775715709385,0.16661547558091883,0.2069032548700397,1856,19.96209332455269,12433567.653329233,15816752.946662648,5825282.4867484225,1853,0.37655059919715145,625215338.6641616
Industrials,Retail,UK,366926135.22388476,92373755.66704795,14002378.107401129,32829671.043920077,38568857.62035396,650608692.8258038,142618934.74669623,507989758.0791075,0.6984186551010618,0.24055682991509003,0.038161299409368576,-0.0486072305261553,2701,10.086080497577413,45272108.55422725,100747645.25731848,19030845.677344944,1703,0.7325738597869744,1300918030.4680743
Healthcare,Logistics,USA,196716769.63371947,35476895.972206086,19046667.461785704,14091908.131790912,33964482.999507226,461138170.4649596,208179475.10978928,252958695.35517034,0.7040125257323067,0.16002540956359293,0.09682279501259607,0.2575269173056635,1903,32.035712621687495,18879413.572419457,25180613.335662924,4180433.1905362154,1475,0.01948758752883315,711533770.8039484
Energy,Software,Germany,58523441.05703587,16078517.468168743,8135003.480500873,16946103.51240335,40182232.94471457,112657090.30951782,23886146.366858855,88770943.94265896,0.4758475016549424,0.19647908665099706,0.13900418932257672,0.025290148758533124,3815,18.864041792214657,10712554.47948055,17168362.568731394,4536254.903279155,3377,0.5593665782069552,216490519.4067129
Consumer,Manufacturing,Singapore,274863428.116588,17822342.598539963,36207051.09960659,35958671.606415346,40998428.981362194,626594868.2121933,335991698.5446134,290603169.6675798,0.3994655618213594,0.053938870719726854,0.13172742313411281,-0.026335341400927973,2714,19.560002357549948,8615954.170256514,14162776.789310725,7178002.109748512,1765,0.7024620056186455,952650266.082385
Financial Services,Business Services,India,59899650.60641727,4299736.367621658,4947991.479074437,2754350.4493954103,26690802.970106803,145832079.45207214,66171642.60338267,79660436.84868947,0.652454561259354,0.07585318917907982,0.08260468014389954,0.05723151296388193,878,37.96876489267233,2544480.5671074106,4403803.1630741665,4691872.21742263,2393,0.27481135430586234,170759303.66761273
Energy,Logistics,Singapore,60623087.67588213,3139838.016373287,9789028.613308143,33728381.23052998,23866381.21061985,71291199.92282152,38606915.25243465,32684284.670386873,0.7057426356319054,0.10982781821042215,0.16147360665040067,0.07862364375471269,3100,35.948281003582586,2690898.5869930456,2658114.9749409123,1116791.2301320983,4272,0.39599781479868784,177817078.40169853
Energy,Manufacturing,UK,318770832.4699548,88154588.70556945,56188860.789480016,32681464.665253136,75993836.56179039,296017316.78084147,112379769.33580114,183637547.44504035,0.20479308352970355,0.24623675443816367,0.17626725868897056,0.31109059150667967,202,3.0659971374316513,36061073.653939046,77883234.50411741,8956713.727631317,3419,0.1444359629446761,1208429801.9298506
Technology,Healthcare Services,UK,191808926.84546897,16578034.121837651,34454754.33197801,31090312.985616066,35150578.605439536,274462624.66314816,179186798.63785648,95275826.02529168,0.6516554945049187,0.21223715767364476,0.17963060895354735,0.1964793891849571,4733,13.372578140638677,12464245.808976814,14957098.122222856,9974048.198942307,4440,0.8983377005514236,853942715.4276367
Consumer,Business Services,Germany,449174275.722964,133139265.6099228,64940380.845150135,3726630.6689522197,25811178.747509114,1043951078.0244944,609851428.9976143,434099649.02688015,0.6082281890634349,0.18358464609362823,0.14457724842017275,0.1161055398529534,2877,17.323170173098667,107106044.90689275,112754332.07508115,26024362.9861019,919,0.7601003904253759,1735880944.717068
Healthcare,Manufacturing,India,57712499.30145001,4877596.823995946,5007930.934345376,3233675.92958474,75815865.71722707,134656123.70896366,30225835.620925084,104430288.08803858,0.6610714470407534,0.15177483481800508,0.08677376642774424,0.23078515534941996,4694,23.925030508952545,2234737.077044862,3420606.48795701,2584625.8438200955,4435,0.8543089189119241,229866244.68269926
Consumer,Business Services,India,457914811.55270916,60348210.75389146,60794777.97662384,34864741.50451751,20310652.90949983,415979779.4910174,163272142.21013933,252707637.28087807,0.37442205761046,0.19005127977446518,0.1327643842104154,0.2779129982639356,173,10.452925860883637,40078184.26436773,43469068.080998026,11446912.15031237,1041,0.7140584884401652,1871449152.8226821
Industrials,Business Services,UK,277762190.09686655,43241213.24688533,49618828.64175112,32876458.518387634,74816167.31165832,290843544.46315825,123735499.31871973,167108045.1444385,0.6243841800582277,0.12357154560608052,0.17863780748721447,0.20300339846145865,3192,39.69331755028371,21055715.0901289,50491655.47030274,10585507.83350706,2563,0.42119366973956507,980686453.9645016
Healthcare,Business Services,UK,456186166.5912208,133765770.36017829,81888670.21918793,33655104.71145812,36134839.66445957,1024707096.704724,217137932.96848735,807569163.7362366,0.6589222245924269,0.14945720484220132,0.17950713155352366,0.21928801083336708,4819,16.21375033101529,78160888.2188679,95757373.94181475,18094742.9655624,2556,0.20231199168126415,1523859074.5349157
Industrials,Business Services,USA,162296864.057054,41801663.50557486,6138329.848430961,29093424.85546466,12803578.171128187,275581546.51412696,131252034.32571977,144329512.18840718,0.5532637275891511,0.13548498945457876,0.03782161709713064,0.15378987405170175,990,19.594583289980527,24517310.80336654,43183858.59758265,6562882.790885959,912,0.7014074858821983,649619232.6131903
Technology,Software,USA,27416186.420360103,5071438.011841417,4193057.3613871704,38571029.48746972,35023157.30707771,31073631.905985687,19630525.254982144,11443106.651003543,0.23122956872478764,0.1298445450404988,0.15294094142405149,0.2926460569535804,1382,16.940714121359463,2327474.276266841,4224379.810930943,1425698.1964806505,1835,0.5894417941581203,109903446.5161823
Healthcare,Logistics,Germany,124258112.85896611,31789263.218636803,10371555.238318354,37054723.64750827,35228415.41099075,118812403.85673529,49931267.68278583,68881136.17394945,0.47922827885467023,0.14156843869867536,0.08346783159414425,0.276496684699309,3293,31.89758965801929,21978808.931675747,30858631.91094573,6849495.128115964,4555,0.2590472667954371,505230389.40815645
Consumer,Logistics,Germany,451895013.0293384,118479271.99312703,39729652.792153284,45495510.003590904,9635119.50492065,383015887.53866976,143222437.98281714,239793449.55585262,0.5109896343550397,0.12028852290657324,0.08791788279720164,0.3268270934685438,1350,11.678988704095513,64050687.87103946,120542447.08291358,4641174.971573888,4187,0.3397225347838415,2064653282.1024034
Energy,Logistics,Germany,30846402.765759826,2256628.812229163,1052075.0852795441,47654801.86465121,54724123.297407016,47100304.32662586,14141458.718110181,32958845.60851568,0.6805018605396917,0.09031118553426809,0.03410689710786537,0.23267168659032694,405,13.196931376505514,1472354.0967008586,1831242.1882094094,1126667.2060210574,3818,0.8686209584520079,120437261.50013666
Healthcare,Healthcare Services,Germany,123324672.36492129,28145152.30800449,12343674.209038164,9254018.971299404,32994391.16945682,231755223.3161804,131559543.99168292,100195679.32449749,0.3337714377396935,0.22519946786986622,0.10009087372649063,0.10182044282987117,2712,12.30319527992444,14003902.76274748,31018368.95985459,4290652.835615801,3487,0.20053784120748808,418602402.90543175
Financial Services,Logistics,Germany,173015498.2319041,49529120.09377891,4307687.542917527,7080683.612064998,47102962.52483927,344714636.67650384,112149975.1600983,232564661.51640552,0.5047391032902417,0.11367724940856255,0.024897697529637774,0.17163569824863606,1738,38.966706035624185,31096780.290685147,50723169.11830275,8730837.375671392,3300,0.2857994044988157,577019388.3770308
Energy,Manufacturing,UK,396186257.20174724,34328290.310458444,58911392.16542829,9693557.927982628,77372531.52129336,778973105.4076523,190894465.14655244,588078640.2610998,0.5812474157024561,0.17072415255631038,0.14869620309780013,0.08501849867758339,1050,11.907967914755156,26068230.513994694,36754637.43511243,13036274.816189274,4621,0.24194449699964213,992739399.718589
Energy,Software,Germany,57999933.55164999,6911621.013478891,5866683.006250669,14674801.306686232,17199707.393603552,115733949.31764954,54799986.89085038,60933962.42679916,0.6618686865376544,0.16624791893109553,0.10114982288775007,0.14337888470951132,222,32.0985032534693,3444997.305260688,5675230.197107071,3996845.1237818087,1313,0.6670732731562901,202987541.52782086
Consumer,Software,USA,252478942.7928668,59732662.73117499,23797690.14232252,1356004.708531763,14741599.893345736,454690183.81628215,248764878.00222224,205925305.8140599,0.21838557199154743,0.05866635069210007,0.09425613827069174,0.054524046182545166,653,5.173064424689468,40079010.845488645,45507388.29552063,13981110.694095118,255,0.873464997376896,1131068037.0948782
Consumer,Logistics,Singapore,19557753.29847055,2588528.3789776335,2608159.766553923,3460159.858990695,28777012.613714296,25555309.102860723,7913784.582430879,17641524.520429842,0.5883719151016735,0.18181940100487481,0.13335681899402452,0.1641976376137373,2304,5.919276403750353,1229148.754385451,2308255.053569004,1093508.088410755,4554,0.5256713630208709,59535670.04990301
Energy,Healthcare Services,India,182691443.82263145,37617529.29064671,31281613.362225987,33303067.835611966,76381866.36381634,204414352.04565257,104129685.7443399,100284666.30131267,0.6558833905319568,0.15180489365096944,0.17122648279355754,0.09486947033173616,1539,39.420824141211334,17698809.41974956,34061347.27255312,12995968.267873082,4603,0.8823438914037968,807661062.4898046
Technology,Business Services,India,465234417.3156067,73061249.31772923,57809596.02439726,20016655.523772396,65093446.129083894,827681231.0519269,515456961.5396152,312224269.51231164,0.306574309336422,0.08699661895098046,0.12425906999305313,0.12615072063391475,1112,28.32841228605781,40039527.33650382,71501367.76160118,6932108.769427463,33,0.15357992344442456,1461232176.232608
Financial Services,Healthcare Services,Singapore,118279017.89984512,12266106.766392315,14152812.133457918,8800715.116238128,29016508.734391227,232939605.2304898,106415087.70454295,126524517.52594684,0.5285044789265161,0.10018139589274971,0.11965615190888772,0.32308594926608225,1089,17.727411436020752,6666407.848852493,14132555.499127304,6608281.028339186,3473,0.7980611869495513,416933296.0400152
Healthcare,Healthcare Services,Germany,340542860.33102494,47675387.02479747,20778636.315864034,5687892.0441371035,75285933.6197352,354590449.3566547,116915303.35395433,237675146.0027004,0.5801089487632085,0.19203048757719854,0.0610162148038169,0.01430748184103757,731,21.390916228701773,39295405.0613749,35453453.28865423,4426410.13126407,4072,0.5732913433449147,995609262.5041078
Financial Services,Retail,Singapore,391064983.97135913,107496937.09422038,60310527.49725338,47938464.25094571,72247660.37270318,608039815.826805,242713748.8138673,365326067.01293766,0.6929010173843487,0.23538775907144543,0.15422124191428607,0.3391343793272148,90,31.19605492402574,53855365.110660024,126037693.6291631,29838220.21745021,4231,0.7715522397145362,1708991682.2583015
Technology,Healthcare Services,USA,51498516.31308514,13698137.944987833,1487307.0535264302,17285799.084792014,10826051.409220954,83145881.88860194,26284332.188482136,56861549.70011981,0.7236398086336984,0.1618642667306819,0.028880580645942296,0.3090922945214899,4753,2.987147277969311,10791769.797086338,14399329.5993784,2481425.89206914,1397,0.7338084567562914,254772243.74461946
Healthcare,Business Services,Singapore,361257414.07057697,79194432.71366893,28115756.628369734,611799.6407003795,19275413.91153424,758158240.8969358,420729018.9430817,337429221.95385414,0.3820621796565518,0.17511659490768777,0.07782748680938326,0.028114991789254862,4830,12.017853332223673,69192496.35794087,71796903.4405398,9807825.076410078,3928,0.34831429180862955,1244219129.7763863
Consumer,Retail,USA,297910025.1065575,58922669.58083968,23348226.744056765,28449231.13277712,25546309.310971055,238881097.89111963,151223221.90647864,87657875.98464099,0.4361942470369379,0.14841769701079935,0.07837341739575729,-0.01659963382962873,1085,8.472808674348435,35666515.26331075,66001213.30149206,12525569.155931007,4187,0.8380371019198174,1008823204.1496712
Financial Services,Manufacturing,India,277058750.4240539,61796839.02669136,22972676.91927791,37691198.31641071,72709924.52189833,552786085.0449234,369241401.1317004,183544683.91322303,0.5237589585957703,0.1654274880901926,0.08291626553616135,0.07185095524366213,4890,28.965844664223862,51969674.61875137,63227937.21189806,7290176.372359257,933,0.6803436752562736,1165796564.9269283
Financial Services,Healthcare Services,Germany,68111060.0284475,10437058.395435495,2731102.7851307704,49031231.16900336,33944349.38260473,116274970.78603466,36457306.72504814,79817664.06098652,0.44701936794531116,0.24693878697224397,0.040097787114017736,0.14547486054678777,3767,11.216046149523962,9280918.459674241,12467418.574052844,1684694.1233954572,54,0.5537376790594681,223593470.7576571
Energy,Manufacturing,Germany,410237454.20311564,116874085.44687296,19559255.923253156,23404252.34544379,8163439.877970733,564707449.6665671,131322083.4682317,433385366.1983354,0.3455005904095849,0.24804473341786032,0.04767788928791722,-0.03215869307143926,647,34.64079652550949,51275733.7740061,112724876.07708304,17085727.626847632,1133,0.17914487605658064,1173393594.2721298
Healthcare,Manufacturing,Singapore,364231139.18467516,81877500.1501713,8807232.269625757,13368004.492882978,67191614.22834395,663432016.0608993,332444098.3736721,330987917.68722713,0.36275413297264647,0.10203461771138958,0.024180338587580917,0.32862195520730186,846,6.820912476469827,71139550.20816487,81155756.20158893,12141778.219312346,3641,0.3574255017596386,1496392556.9279978
Financial Services,Business Services,USA,356697250.8409604,35257293.64757242,61023279.780451186,18130552.186052784,33549980.566153143,708926663.6480852,357577323.87880147,351349339.7692838,0.4420659103165486,0.17994840806015827,0.1710786377988079,0.3111313230288178,2902,32.410777432525904,28633488.43684536,29235496.124230504,14038974.02656669,1521,0.039771737245334636,1201851690.6749396
Financial Services,Business Services,Germany,144885058.63030207,16636137.42599863,9466888.610205716,17231734.191812694,48385964.646092735,259642869.89701462,85125440.7651975,174517429.1318171,0.3135333521152641,0.21527163801427135,0.06534068246721031,-0.012910664929453392,3006,21.78131321919249,11430164.380120533,19012194.717990406,7776557.131665544,2568,0.876270389623221,569804099.3148097
Financial Services,Retail,Germany,175663197.27800944,25976828.347251866,19055806.491542157,12009375.328368772,17787614.489101253,254424062.66810852,136374237.86885098,118049824.79925755,0.5784690872029037,0.24522334800805795,0.10847921924923129,0.030966173568725608,1221,16.92864777056527,22920362.22611044,27145899.176239375,9039539.727233808,929,0.0679593421226309,532851167.11019087
Energy,Logistics,India,287975366.92437685,53239470.67720257,23817369.36347529,13105902.222364191,60425758.82675874,479843211.469771,104111469.37867494,375731742.0910961,0.4195019748746898,0.23572072764456653,0.08270627317137788,0.09955782461634514,3346,25.71052267609135,42636159.376084924,55061887.51148683,20015391.286309082,2072,0.10257352833662846,968903700.0429193
Healthcare,Retail,Germany,314247407.7046645,32431357.72311151,28807559.541868884,10533816.36553071,1758134.3152815609,775416544.9901446,255556556.92714962,519859988.06299496,0.5262095698938094,0.11005007670757261,0.09167159007702223,0.09824864808417393,2605,17.11493922612644,18405553.288020827,33037820.210067376,24280495.31497694,3548,0.8759940516488386,1232343803.0711033
Financial Services,Business Services,Germany,122366406.6404669,8043165.503070559,19127039.578038566,28912062.665241312,33153108.99399055,266800915.28523907,94791748.227682,172009167.05755708,0.6309894907804681,0.1155927670811594,0.1563095632466926,0.31835247456166543,1032,7.2270564678337035,6024719.882429773,6285119.5562095735,9355574.220681392,1347,0.5899996011499794,417215134.8501172
Technology,Healthcare Services,USA,305889666.86069596,83640635.67864336,11512473.52760455,46306913.68116922,41603944.95952707,592299440.9138309,228886854.84495696,363412586.0688739,0.23252717710320442,0.24159448826836583,0.037636032775332035,0.34783933164339276,4620,15.852780252896833,72929111.09202768,65562811.77307351,6371042.902828383,3950,0.3521424668257357,1063780465.0557828
Financial Services,Retail,Singapore,73503262.18158577,17099207.131313033,11270844.972674103,34546863.675916255,16039532.19489247,154624544.16580948,50214335.950936794,104410208.21487269,0.6177187283326901,0.16347951497927818,0.15333802389382528,0.09668500651648386,240,33.44536137266698,14873342.814661281,17662778.018246643,5697819.238135232,426,0.840700277138692,269451922.6714293
Technology,Manufacturing,Singapore,246321093.47998488,21982028.833784487,43343819.40895253,36443800.46228222,21352664.77047745,352609106.7463698,145007485.07161874,207601621.67475104,0.6111435482791121,0.2351394533539169,0.17596470848922438,0.07857605319382864,1759,19.955003354655943,15312764.518749652,19710669.67491896,11156545.57665335,2899,0.15090694894814946,674640019.4362792
Consumer,Software,UK,177932232.6435936,20008159.665530667,24707306.013238266,47481943.22079216,36729889.36508379,144948654.3398502,78862890.6590992,66085763.68075098,0.4282834408888797,0.18472910732324305,0.13885795533588413,0.061086606331681406,4690,15.090856312332942,15054062.727233833,17938448.432415865,4509192.406872545,22,0.41760617772069136,605760040.7931825
Financial Services,Manufacturing,Singapore,335335291.7829539,47847138.35394446,58768781.01386756,44787912.3242774,25292918.464165587,285992332.9139914,101284872.04760914,184707460.86638224,0.31259706839757384,0.15945038280951856,0.1752537906207191,0.3174977684728618,3464,35.072825381425815,26455380.303460274,43746579.59085907,4211125.147181144,158,0.05703118204565597,1259152287.9204998
Healthcare,Retail,Singapore,111022875.08656399,24962624.150272958,12310578.456214199,40167206.76955106,38052168.54012159,125013128.4946137,64997038.296915784,60016090.19769792,0.24415417984776977,0.1669175982336844,0.1108832611893333,0.035081922185783015,1436,33.465640145668125,11352061.98622357,22469713.61842069,6810866.04377232,3427,0.14733275536697266,342899870.2639914
Energy,Retail,Singapore,416831225.73028755,74056130.5870708,50152788.94004067,7473203.436886546,1852813.9626135242,369426081.85199696,240851055.69837102,128575026.15362594,0.6854533113365382,0.21151828783236853,0.1203191743904816,0.0298448364939443,1786,21.967428774081124,59101128.21523357,76820985.90602441,7539011.110346566,2080,0.14461415350016604,1086359161.0768168
Healthcare,Manufacturing,Germany,244885384.85178545,35073208.81944787,26590898.80318697,49079167.975189514,9570436.419283431,511030015.1356818,187631278.24856955,323398736.88711226,0.2643770989661931,0.13438667107058772,0.10858507876768905,0.16950115109010833,1379,17.400239445670895,25176882.5192323,34660187.05821578,14845256.075451607,1037,0.7527640796436611,943720742.804632
Financial Services,Logistics,Singapore,285344922.2987452,21994577.380838133,19980324.182062663,9008643.871162701,30868220.987530526,700436729.5922657,344170428.683352,356266300.90891373,0.4361598359563005,0.1631873790447418,0.07002165667116385,0.2176306221708717,2493,18.528231605035238,13721424.919235265,23109714.874183316,4069127.258288674,27,0.4925950309959313,1050763750.7281849
Financial Services,Logistics,Singapore,398898619.45947003,70185076.49439184,18793114.694520783,29618918.095841944,66743910.93701488,951414656.2471958,582889126.7512504,368525529.49594545,0.30393273349940997,0.1925151728698663,0.04711250873714857,0.3020619789943373,3426,28.058577555272176,45625994.75782767,71482665.98356794,12208950.569143131,3408,0.07992907810717069,1463267001.0546832
Energy,Healthcare Services,Germany,170287209.12149748,12496107.564809496,11038381.654037701,42220351.102590054,52465160.61065728,416076397.63077617,154506021.370033,261570376.26074317,0.5033096661604033,0.20800764432764557,0.06482214202102504,0.04359677709272493,4286,38.6354190370673,8699775.544224052,8796619.695737787,2002701.7687020355,2266,0.5807533749849698,581963836.9944236
Industrials,Logistics,UK,213127589.24413434,53207901.87059741,36232796.55305159,9022469.83459627,61130911.96336165,282020317.96722746,101737843.06618883,180282474.90103865,0.42701516807001244,0.2227439039816171,0.1700051911700061,-0.041177573075980335,654,27.841810683632282,24220648.1828857,58322607.13278344,16183455.991926849,2175,0.08184133896928074,557985164.8757551
