sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Financial Services,Manufacturing,Germany,412569432.7284748,39628089.68061354,14289440.363834376,8887309.7269799,62682455.32801845,970987462.3255876,643497116.247046,327490346.07854164,0.364018684153745,0.2180682756027117,0.0346352376843165,0.1644942140088386,373,22.83786401044004,18741970.670845594,29309322.5136208,31770049.624313887,4115,0.383222300788421,1193626819.003729,0.14178305046400055,0.06455537044514383,1106084.2700495303,0.3372755661480713
Healthcare,Business Services,Germany,472773429.80769736,31049937.203203864,18461710.707041863,39587750.016351536,43952759.3072111,481525642.5060117,104601848.25271907,376923794.2532926,0.3233288915535751,0.1021621475420542,0.0390498059811678,-0.0443147881701432,1907,10.21144045681335,23882353.19543567,35015537.214609675,34454076.67922445,2282,0.2874723533132019,1472886699.2780535,0.900688617514318,0.09127812815630554,247914.75081683134,0.7827699316108317
Technology,Logistics,Germany,270989280.0492394,30809545.78286518,19351038.937501483,26010535.267054666,43366633.58326005,223092926.17780668,151636271.43478656,71456654.74302012,0.51658343604336,0.1678316488818266,0.0714088724616167,0.0345884535015276,4057,30.016051763490022,13789705.282255448,30732435.224350195,15195334.243082356,3827,0.7520113571164896,853918019.3569099,0.5997822085294393,0.19438820551708813,66795.48436017732,0.32029995736426287
Technology,Logistics,India,52779191.55629417,4032610.248447784,2725977.295302577,14496159.94627277,39712464.35678397,109404774.16443554,32095307.40343036,77309466.76100518,0.7459584869747451,0.0823043863540625,0.0516487125877071,0.1897511870888589,2318,37.29973656311092,3291633.0820800867,4129169.491156204,3171211.850999908,3197,0.0086967483842234,143876763.36511073,0.3650279624058745,0.3629865758609042,22769.280222732603,0.7066370489902839
Consumer,Logistics,USA,182087518.14684805,19289568.40343142,30338598.433386277,44062771.95089885,65515427.88248067,366670601.68608105,101580943.81097062,265089657.87511045,0.2266020844095334,0.1807775715709385,0.1666154755809188,0.2069032548700397,1856,19.96209332455269,12433567.653329233,15816752.946662648,5825282.486748423,1853,0.3765505991971514,625215338.6641616,0.6725556616975339,0.1786765221460831,98107.49900153451,0.7229640354479865
Industrials,Retail,UK,366926135.2238848,92373755.66704796,14002378.107401129,32829671.04392008,38568857.62035396,650608692.8258038,142618934.74669623,507989758.0791075,0.6984186551010618,0.24055682991509,0.0381612994093685,-0.0486072305261553,2701,10.086080497577411,45272108.55422725,100747645.25731848,19030845.677344944,1703,0.7325738597869744,1300918030.4680743,0.8511963555434648,0.05928119013110161,135848.25443313026,0.7807915321154777
Healthcare,Logistics,USA,196716769.63371947,35476895.972206086,19046667.461785704,14091908.131790912,33964482.999507226,461138170.4649596,208179475.10978928,252958695.35517037,0.7040125257323067,0.1600254095635929,0.096822795012596,0.2575269173056635,1903,32.035712621687495,18879413.572419457,25180613.335662924,4180433.190536216,1475,0.0194875875288331,711533770.8039484,0.41490129945435544,0.07365359272961784,103371.92308655778,0.5485529317603776
Energy,Software,Germany,58523441.05703587,16078517.468168745,8135003.480500873,16946103.51240335,40182232.94471457,112657090.30951782,23886146.36685885,88770943.94265896,0.4758475016549424,0.196479086650997,0.1390041893225767,0.0252901487585331,3815,18.864041792214657,10712554.47948055,17168362.568731394,4536254.903279155,3377,0.5593665782069552,216490519.4067129,0.4217312545999856,0.3566773545661136,15340.351522158813,0.7879747621633644
Consumer,Manufacturing,Singapore,274863428.116588,17822342.598539963,36207051.09960659,35958671.606415346,40998428.981362194,626594868.2121933,335991698.5446134,290603169.6675798,0.3994655618213594,0.0539388707197268,0.1317274231341128,-0.0263353414009279,2714,19.560002357549948,8615954.170256514,14162776.789310724,7178002.109748512,1765,0.7024620056186455,952650266.082385,0.8770743782100062,0.06543052147608441,101276.13416233899,0.46378159862166074
Financial Services,Business Services,India,59899650.60641727,4299736.367621658,4947991.479074437,2754350.4493954103,26690802.970106803,145832079.45207214,66171642.60338267,79660436.84868947,0.652454561259354,0.0758531891790798,0.0826046801438995,0.0572315129638819,878,37.96876489267233,2544480.56710741,4403803.163074167,4691872.21742263,2393,0.2748113543058623,170759303.66761273,0.10319473911969718,0.18302422258799897,68222.83668156865,0.5462476921949807
Energy,Logistics,Singapore,60623087.67588213,3139838.016373287,9789028.613308145,33728381.23052998,23866381.21061985,71291199.92282152,38606915.25243465,32684284.670386877,0.7057426356319054,0.1098278182104221,0.1614736066504006,0.0786236437547126,3100,35.948281003582586,2690898.5869930456,2658114.9749409123,1116791.2301320983,4272,0.3959978147986878,177817078.40169853,1.4132172336006192,0.3347731730768613,19555.834734155527,0.4584616994211102
Energy,Manufacturing,UK,318770832.4699548,88154588.70556945,56188860.789480016,32681464.665253136,75993836.56179039,296017316.78084147,112379769.33580114,183637547.44504035,0.2047930835297035,0.2462367544381636,0.1762672586889705,0.3110905915066796,202,3.0659971374316517,36061073.653939046,77883234.50411741,8956713.727631317,3419,0.1444359629446761,1208429801.9298506,0.4300541483871514,0.2567209154795933,1578073.428069083,0.6203608270018801
Technology,Healthcare Services,UK,191808926.84546897,16578034.121837651,34454754.33197801,31090312.985616066,35150578.605439536,274462624.66314816,179186798.63785648,95275826.02529168,0.6516554945049187,0.2122371576736447,0.1796306089535473,0.1964793891849571,4733,13.372578140638677,12464245.808976814,14957098.122222856,9974048.198942307,4440,0.8983377005514236,853942715.4276367,0.8844893660101758,0.128070547487405,40525.86664810246,0.3471358846845724
Consumer,Business Services,Germany,449174275.722964,133139265.6099228,64940380.845150135,3726630.66895222,25811178.747509114,1043951078.0244944,609851428.9976143,434099649.02688015,0.6082281890634349,0.1835846460936282,0.1445772484201727,0.1161055398529534,2877,17.323170173098667,107106044.90689276,112754332.07508115,26024362.9861019,919,0.7601003904253759,1735880944.717068,0.14438049131374348,0.024724509884459837,156125.9213496573,0.4158237470747598
Healthcare,Manufacturing,India,57712499.30145001,4877596.823995946,5007930.934345376,3233675.92958474,75815865.71722707,134656123.70896366,30225835.620925084,104430288.08803858,0.6610714470407534,0.151774834818005,0.0867737664277442,0.2307851553494199,4694,23.925030508952545,2234737.077044862,3420606.48795701,2584625.8438200955,4435,0.8543089189119241,229866244.6826993,0.042651704877254684,0.5630331813285386,12294.95085246059,0.7755331522370784
Consumer,Business Services,India,457914811.5527092,60348210.75389146,60794777.97662384,34864741.50451751,20310652.90949983,415979779.4910174,163272142.21013933,252707637.28087807,0.37442205761046,0.1900512797744651,0.1327643842104154,0.2779129982639356,173,10.452925860883637,40078184.26436773,43469068.080998026,11446912.15031237,1041,0.7140584884401652,1871449152.822682,1.7165741377132364,0.04882605816646051,2646906.425160169,0.6074998106640782
Industrials,Business Services,UK,277762190.09686655,43241213.24688533,49618828.64175112,32876458.518387634,74816167.31165832,290843544.46315825,123735499.31871971,167108045.1444385,0.6243841800582277,0.1235715456060805,0.1786378074872144,0.2030033984614586,3192,39.69331755028371,21055715.0901289,50491655.47030274,10585507.83350706,2563,0.421193669739565,980686453.9645016,0.4394298678978791,0.2572385350678995,87018.22998022135,0.5745633634498855
Healthcare,Business Services,UK,456186166.5912208,133765770.36017828,81888670.21918793,33655104.71145812,36134839.66445957,1024707096.704724,217137932.96848732,807569163.7362366,0.6589222245924269,0.1494572048422013,0.1795071315535236,0.219288010833367,4819,16.21375033101529,78160888.2188679,95757373.94181477,18094742.9655624,2556,0.2023119916812641,1523859074.5349157,0.9313755097289003,0.035263579007760164,94664.07275186155,0.7880975610818307
Industrials,Business Services,USA,162296864.057054,41801663.50557486,6138329.848430961,29093424.85546466,12803578.171128187,275581546.51412696,131252034.32571976,144329512.18840718,0.5532637275891511,0.1354849894545787,0.0378216170971306,0.1537898740517017,990,19.594583289980527,24517310.80336654,43183858.59758265,6562882.790885959,912,0.7014074858821983,649619232.6131903,2.272288610778333,0.04646021597992537,163936.22632025657,0.5237270565248406
Technology,Software,USA,27416186.420360103,5071438.011841417,4193057.3613871695,38571029.48746972,35023157.30707771,31073631.905985687,19630525.254982144,11443106.651003543,0.2312295687247876,0.1298445450404988,0.1529409414240514,0.2926460569535804,1382,16.940714121359463,2327474.276266841,4224379.810930943,1425698.1964806505,1835,0.5894417941581203,109903446.5161823,1.1013007522218743,1.1271021492769642,19838.05095539805,0.3682577783512737
Healthcare,Logistics,Germany,124258112.85896613,31789263.218636803,10371555.238318354,37054723.64750827,35228415.41099075,118812403.85673527,49931267.68278583,68881136.17394945,0.4792282788546702,0.1415684386986753,0.0834678315941442,0.276496684699309,3293,31.89758965801929,21978808.931675747,30858631.91094573,6849495.128115964,4555,0.2590472667954371,505230389.40815645,1.0518419070290552,0.29650452534795435,37734.01544456912,0.5797470124163698
Consumer,Logistics,Germany,451895013.0293384,118479271.99312703,39729652.79215328,45495510.0035909,9635119.50492065,383015887.53866976,143222437.98281714,239793449.55585265,0.5109896343550397,0.1202885229065732,0.0879178827972016,0.3268270934685438,1350,11.678988704095511,64050687.87103946,120542447.08291358,4641174.971573888,4187,0.3397225347838415,2064653282.1024036,4.721841797640015,0.025155926473018373,334737.0466883988,0.6260665872029729
Energy,Logistics,Germany,30846402.765759826,2256628.812229163,1052075.085279544,47654801.86465121,54724123.297407016,47100304.32662586,14141458.71811018,32958845.60851568,0.6805018605396917,0.090311185534268,0.0341068971078653,0.2326716865903269,405,13.196931376505514,1472354.0967008586,1831242.1882094091,1126667.2060210574,3818,0.8686209584520079,120437261.50013666,0.8708189184806773,1.1618634758262358,76163.95744632056,0.6997586550599845
Healthcare,Healthcare Services,Germany,123324672.36492129,28145152.30800449,12343674.209038164,9254018.971299404,32994391.16945682,231755223.3161804,131559543.99168292,100195679.32449748,0.3337714377396935,0.2251994678698662,0.1000908737264906,0.1018204428298711,2712,12.30319527992444,14003902.76274748,31018368.95985459,4290652.835615801,3487,0.200537841207488,418602402.90543175,0.2804724876956034,0.1423674111734821,45473.69924960224,0.4323340716588809
Financial Services,Logistics,Germany,173015498.2319041,49529120.09377891,4307687.542917527,7080683.612064998,47102962.52483927,344714636.67650384,112149975.1600983,232564661.51640552,0.5047391032902417,0.1136772494085625,0.0248976975296377,0.171635698248636,1738,38.966706035624185,31096780.290685147,50723169.11830275,8730837.375671392,3300,0.2857994044988157,577019388.3770308,0.1503235302520743,0.13664334934824038,99548.61808510017,0.6746585052454706
Energy,Manufacturing,UK,396186257.2017472,34328290.310458444,58911392.16542829,9693557.927982628,77372531.52129336,778973105.4076523,190894465.14655244,588078640.2610998,0.5812474157024561,0.1707241525563103,0.1486962030978001,0.0850184986775833,1050,11.907967914755156,26068230.513994694,36754637.43511243,13036274.816189274,4621,0.2419444969996421,992739399.718589,0.1252842286194928,0.0993263194636261,377320.24495404493,0.7549408781620855
Energy,Software,Germany,57999933.55164999,6911621.013478891,5866683.006250669,14674801.306686232,17199707.393603552,115733949.31764954,54799986.89085038,60933962.42679916,0.6618686865376544,0.1662479189310955,0.10114982288775,0.1433788847095113,222,32.0985032534693,3444997.305260688,5675230.197107071,3996845.1237818087,1313,0.6670732731562901,202987541.5278209,0.8532006371308203,0.14861419224877845,261260.9619443693,0.5265003292988523
Consumer,Software,USA,252478942.7928668,59732662.73117499,23797690.14232252,1356004.708531763,14741599.893345736,454690183.81628215,248764878.00222224,205925305.8140599,0.2183855719915474,0.0586663506921,0.0942561382706917,0.0545240461825451,653,5.173064424689468,40079010.845488645,45507388.29552063,13981110.694095118,255,0.873464997376896,1131068037.0948782,0.09198490790296478,0.03242119671380917,386644.62908555404,0.4528914701560044
Consumer,Logistics,Singapore,19557753.29847055,2588528.378977633,2608159.766553923,3460159.858990695,28777012.613714296,25555309.102860723,7913784.582430879,17641524.520429842,0.5883719151016735,0.1818194010048748,0.1333568189940245,0.1641976376137373,2304,5.919276403750353,1229148.754385451,2308255.053569004,1093508.088410755,4554,0.5256713630208709,59535670.04990301,0.1202404122150498,1.1260678748938682,8488.608202461175,0.6903271820905116
Energy,Healthcare Services,India,182691443.82263145,37617529.29064671,31281613.362225987,33303067.83561197,76381866.36381634,204414352.04565257,104129685.7443399,100284666.30131269,0.6558833905319568,0.1518048936509694,0.1712264827935575,0.0948694703317361,1539,39.42082414121133,17698809.41974956,34061347.27255312,12995968.267873082,4603,0.8823438914037968,807661062.4898046,0.4360075161948166,0.3736619547474715,118707.89072295741,0.4905950355135326
Technology,Business Services,India,465234417.3156067,73061249.31772923,57809596.02439726,20016655.5237724,65093446.12908389,827681231.0519269,515456961.5396152,312224269.51231164,0.306574309336422,0.0869966189509804,0.1242590699930531,0.1261507206339147,1112,28.32841228605781,40039527.33650382,71501367.76160118,6932108.769427463,33,0.1535799234444245,1461232176.232608,0.30750646515285535,0.07864555058999528,418376.27456439455,0.3772276787229979
Financial Services,Healthcare Services,Singapore,118279017.89984512,12266106.766392317,14152812.133457918,8800715.116238128,29016508.734391227,232939605.2304898,106415087.70454296,126524517.52594684,0.5285044789265161,0.1001813958927497,0.1196561519088877,0.3230859492660822,1089,17.727411436020752,6666407.848852493,14132555.499127304,6608281.028339186,3473,0.7980611869495513,416933296.0400152,0.3033002762943448,0.12456666055426635,108612.50495853547,0.5431644713261747
Healthcare,Healthcare Services,Germany,340542860.33102494,47675387.02479747,20778636.315864038,5687892.044137104,75285933.6197352,354590449.3566547,116915303.35395432,237675146.0027004,0.5801089487632085,0.1920304875771985,0.0610162148038169,0.0143074818410375,731,21.390916228701773,39295405.0613749,35453453.28865423,4426410.13126407,4072,0.5732913433449147,995609262.5041078,0.07555052810882722,0.2123179960326878,465858.9060615936,0.6702807321345579
Financial Services,Retail,Singapore,391064983.97135913,107496937.09422038,60310527.49725338,47938464.25094571,72247660.37270318,608039815.826805,242713748.8138673,365326067.01293766,0.6929010173843487,0.2353877590714454,0.154221241914286,0.3391343793272148,90,31.19605492402574,53855365.11066002,126037693.6291631,29838220.21745021,4231,0.7715522397145362,1708991682.2583015,0.6635296423945924,0.1188206076183707,4345166.488570657,0.6008258957781767
Technology,Healthcare Services,USA,51498516.31308514,13698137.944987832,1487307.0535264302,17285799.084792014,10826051.409220954,83145881.88860194,26284332.188482136,56861549.70011981,0.7236398086336984,0.1618642667306819,0.0288805806459422,0.3090922945214899,4753,2.987147277969311,10791769.797086338,14399329.5993784,2481425.89206914,1397,0.7338084567562914,254772243.74461943,1.5966854794416596,0.13020550342740478,10834.94978183992,0.6838769210037651
Healthcare,Business Services,Singapore,361257414.07057697,79194432.71366893,28115756.628369734,611799.6407003795,19275413.91153424,758158240.8969358,420729018.9430817,337429221.95385414,0.3820621796565518,0.1751165949076877,0.0778274868093832,0.0281149917892548,4830,12.017853332223671,69192496.35794087,71796903.4405398,9807825.076410078,3928,0.3483142918086295,1244219129.7763865,0.03173989640421075,0.025423998410583182,74794.49566678613,0.445064372781413
Consumer,Retail,USA,297910025.1065575,58922669.58083968,23348226.744056765,28449231.13277712,25546309.31097105,238881097.89111963,151223221.90647864,87657875.98464099,0.4361942470369379,0.1484176970107993,0.0783734173957572,-0.0165996338296287,1085,8.472808674348435,35666515.26331075,66001213.30149206,12525569.155931007,4187,0.8380371019198174,1008823204.1496712,1.1136337067898645,0.10694152671139717,274571.45171111287,0.3669519135607575
Financial Services,Manufacturing,India,277058750.4240539,61796839.02669136,22972676.91927791,37691198.31641071,72709924.52189833,552786085.0449234,369241401.1317004,183544683.91322303,0.5237589585957703,0.1654274880901926,0.0829162655361613,0.0718509552436621,4890,28.965844664223862,51969674.61875137,63227937.21189806,7290176.372359257,933,0.6803436752562736,1165796564.9269283,0.518377629522351,0.1315335651330467,56658.23117056317,0.33203564430951055
Financial Services,Healthcare Services,Germany,68111060.0284475,10437058.395435495,2731102.7851307704,49031231.16900336,33944349.38260473,116274970.78603466,36457306.72504814,79817664.06098652,0.4470193679453111,0.2469387869722439,0.0400977871140177,0.1454748605467877,3767,11.216046149523962,9280918.45967424,12467418.574052844,1684694.1233954572,54,0.5537376790594681,223593470.7576571,1.4444593006142612,0.29193169564469723,18080.98222151513,0.6864561093536143
Energy,Manufacturing,Germany,410237454.2031157,116874085.44687296,19559255.92325316,23404252.34544379,8163439.877970733,564707449.6665671,131322083.4682317,433385366.1983354,0.3455005904095849,0.2480447334178603,0.0476778892879172,-0.0321586930714392,647,34.64079652550949,51275733.7740061,112724876.07708304,17085727.626847632,1133,0.1791448760565806,1173393594.2721298,2.8669596022383663,0.014456051328507984,634060.9802211989,0.7674511226197368
Healthcare,Manufacturing,Singapore,364231139.1846752,81877500.1501713,8807232.269625757,13368004.492882978,67191614.22834395,663432016.0608993,332444098.3736721,330987917.6872272,0.3627541329726464,0.1020346177113895,0.0241803385875809,0.3286219552073018,846,6.820912476469827,71139550.20816487,81155756.20158893,12141778.219312346,3641,0.3574255017596386,1496392556.9279978,0.19895346534543967,0.10127882375543382,430533.26144760667,0.49890253963390935
Financial Services,Business Services,USA,356697250.8409604,35257293.64757242,61023279.78045119,18130552.186052784,33549980.566153143,708926663.6480852,357577323.87880147,351349339.7692838,0.4420659103165486,0.1799484080601582,0.1710786377988079,0.3111313230288178,2902,32.410777432525904,28633488.43684536,29235496.124230504,14038974.02656669,1521,0.0397717372453346,1201851690.6749396,0.5404042530010813,0.047325036969984136,122914.28354271551,0.49560745530611805
Financial Services,Business Services,Germany,144885058.63030207,16636137.42599863,9466888.610205716,17231734.191812694,48385964.646092735,259642869.89701465,85125440.7651975,174517429.1318171,0.3135333521152641,0.2152716380142713,0.0653406824672103,-0.0129106649294533,3006,21.78131321919249,11430164.380120533,19012194.71799041,7776557.131665544,2568,0.876270389623221,569804099.3148097,0.3561308391358938,0.18635583817604795,48198.62229883635,0.6721441231990622
Financial Services,Retail,Germany,175663197.27800944,25976828.347251862,19055806.49154216,12009375.328368772,17787614.489101253,254424062.6681085,136374237.86885098,118049824.79925756,0.5784690872029037,0.2452233480080579,0.1084792192492312,0.0309661735687256,1221,16.92864777056527,22920362.22611044,27145899.17623937,9039539.727233808,929,0.0679593421226309,532851167.11019087,0.6751537894936447,0.06991325546241618,143868.30243899216,0.4639884433936242
Energy,Logistics,India,287975366.92437685,53239470.67720257,23817369.36347529,13105902.222364193,60425758.82675874,479843211.469771,104111469.37867494,375731742.0910961,0.4195019748746898,0.2357207276445665,0.0827062731713778,0.0995578246163451,3346,25.71052267609135,42636159.37608493,55061887.51148683,20015391.28630908,2072,0.1025735283366284,968903700.0429192,0.2168926377894392,0.12592813106946585,86065.56094571932,0.7830302338553898
Healthcare,Retail,Germany,314247407.7046645,32431357.72311151,28807559.541868884,10533816.36553071,1758134.3152815609,775416544.9901446,255556556.9271496,519859988.06299496,0.5262095698938094,0.1100500767075726,0.0916715900770222,0.0982486480841739,2605,17.11493922612644,18405553.288020827,33037820.210067376,24280495.31497694,3548,0.8759940516488386,1232343803.071103,5.991474186000258,0.0022673417618447986,120632.40218989042,0.6704267421448975
Financial Services,Business Services,Germany,122366406.6404669,8043165.503070559,19127039.57803857,28912062.665241312,33153108.99399055,266800915.28523907,94791748.227682,172009167.05755708,0.6309894907804681,0.1155927670811594,0.1563095632466926,0.3183524745616654,1032,7.227056467833703,6024719.882429773,6285119.5562095735,9355574.220681392,1347,0.5899996011499794,417215134.8501172,0.8720769648023663,0.12426160142121809,118572.09945781676,0.6447098087113406
Technology,Healthcare Services,USA,305889666.860696,83640635.67864336,11512473.52760455,46306913.68116922,41603944.95952707,592299440.9138309,228886854.84495696,363412586.0688739,0.2325271771032044,0.2415944882683658,0.037636032775332,0.3478393316433927,4620,15.852780252896832,72929111.09202768,65562811.77307351,6371042.902828383,3950,0.3521424668257357,1063780465.0557828,1.1130414129289246,0.07024140508277081,66209.88460188225,0.6135622642293597
Financial Services,Retail,Singapore,73503262.18158577,17099207.131313033,11270844.972674103,34546863.675916255,16039532.19489247,154624544.16580948,50214335.9509368,104410208.21487267,0.6177187283326901,0.1634795149792781,0.1533380238938252,0.0966850065164838,240,33.44536137266698,14873342.81466128,17662778.018246643,5697819.238135232,426,0.840700277138692,269451922.6714293,2.1538573105590415,0.10373212274561469,306263.59242327407,0.6752499014833624
Technology,Manufacturing,Singapore,246321093.47998488,21982028.833784487,43343819.40895253,36443800.46228222,21352664.77047745,352609106.7463698,145007485.07161874,207601621.67475104,0.6111435482791121,0.2351394533539169,0.1759647084892243,0.0785760531938286,1759,19.955003354655943,15312764.518749652,19710669.67491896,11156545.57665335,2899,0.1509069489481494,674640019.4362792,1.7067565502489424,0.06055619200395845,140034.7319385929,0.5887585365856078
Consumer,Software,UK,177932232.6435936,20008159.665530667,24707306.013238262,47481943.22079216,36729889.36508379,144948654.3398502,78862890.6590992,66085763.68075098,0.4282834408888797,0.184729107323243,0.1388579553358841,0.0610866063316814,4690,15.090856312332942,15054062.727233833,17938448.432415865,4509192.406872545,22,0.4176061777206913,605760040.7931825,1.2927330858210941,0.2533993125521951,37938.64235471079,0.455925334262191
Financial Services,Manufacturing,Singapore,335335291.7829539,47847138.35394446,58768781.01386756,44787912.3242774,25292918.464165587,285992332.9139914,101284872.04760914,184707460.86638224,0.3125970683975738,0.1594503828095185,0.1752537906207191,0.3174977684728618,3464,35.072825381425815,26455380.303460278,43746579.59085907,4211125.147181144,158,0.0570311820456559,1259152287.9204998,1.7707688572092566,0.08843914872281598,96805.80016828924,0.6458475966274617
Healthcare,Retail,Singapore,111022875.086564,24962624.15027296,12310578.4562142,40167206.76955106,38052168.54012159,125013128.4946137,64997038.29691578,60016090.19769792,0.2441541798477697,0.1669175982336844,0.1108832611893333,0.035081922185783,1436,33.465640145668125,11352061.98622357,22469713.61842069,6810866.04377232,3427,0.1473327553669726,342899870.2639914,1.0555825938592542,0.3043853793464668,77313.97986529527,0.4800782999385842
Energy,Retail,Singapore,416831225.7302876,74056130.5870708,50152788.94004067,7473203.436886546,1852813.962613524,369426081.85199696,240851055.69837105,128575026.15362594,0.6854533113365382,0.2115182878323685,0.1203191743904816,0.0298448364939443,1786,21.967428774081124,59101128.21523357,76820985.90602441,7539011.110346566,2080,0.144614153500166,1086359161.0768168,4.033434326209993,0.005015384818865648,233388.14430587212,0.3480399259008921
Healthcare,Manufacturing,Germany,244885384.85178545,35073208.81944787,26590898.80318697,49079167.97518952,9570436.419283433,511030015.1356818,187631278.24856955,323398736.88711226,0.2643770989661931,0.1343866710705877,0.108585078767689,0.1695011510901083,1379,17.400239445670895,25176882.5192323,34660187.05821578,14845256.075451609,1037,0.7527640796436611,943720742.804632,5.12820584401983,0.018727738363357033,177581.85993603006,0.6328370688779362
Financial Services,Logistics,Singapore,285344922.2987452,21994577.380838133,19980324.182062663,9008643.8711627,30868220.98753053,700436729.5922657,344170428.683352,356266300.90891373,0.4361598359563005,0.1631873790447418,0.0700216566711638,0.2176306221708717,2493,18.52823160503524,13721424.919235265,23109714.87418332,4069127.258288674,27,0.4925950309959313,1050763750.7281848,0.29184201690151873,0.04406996332916374,114458.45258674095,0.5086345216595102
Financial Services,Logistics,Singapore,398898619.45947,70185076.49439184,18793114.694520783,29618918.095841944,66743910.93701488,951414656.2471958,582889126.7512504,368525529.4959455,0.3039327334994099,0.1925151728698663,0.0471125087371485,0.3020619789943373,3426,28.058577555272176,45625994.75782767,71482665.98356794,12208950.569143131,3408,0.0799290781071706,1463267001.0546832,0.44376959156308393,0.07015228375846412,116432.75524211033,0.38734481025294976
Energy,Healthcare Services,Germany,170287209.12149748,12496107.564809496,11038381.6540377,42220351.10259005,52465160.61065728,416076397.63077617,154506021.370033,261570376.2607432,0.5033096661604033,0.2080076443276455,0.064822142021025,0.0435967770927249,4286,38.6354190370673,8699775.544224052,8796619.695737787,2002701.7687020355,2266,0.5807533749849698,581963836.9944236,0.8047311894441013,0.12609501742806034,39731.03339278989,0.6286594907814484
Industrials,Logistics,UK,213127589.24413437,53207901.87059741,36232796.55305159,9022469.83459627,61130911.96336165,282020317.96722746,101737843.06618884,180282474.90103865,0.4270151680700124,0.2227439039816171,0.1700051911700061,-0.0411775730759803,654,27.84181068363228,24220648.1828857,58322607.13278344,16183455.991926849,2175,0.0818413389692807,557985164.8757551,0.14759259341663053,0.2167606660540871,325883.16398185684,0.6392534984730731
Healthcare,Retail,UK,44075139.473086216,12695761.685374567,7176298.058533165,32958410.90028999,44114474.18300426,104136137.38467067,54958891.77704052,49177245.60763017,0.5621181626232885,0.2187371128403906,0.162819633569515,0.2112982709169683,1005,21.139721707431747,7552210.304642776,12080867.179118391,2052733.7478468055,3787,0.4033065680823114,183935931.25817463,0.7471110448594601,0.42362310808637804,43855.86017222509,0.47223996244428873
Healthcare,Business Services,UK,17652084.484537534,2131574.468904001,1007558.0038588902,39782309.58568244,35943444.6777447,22533378.746486727,13640635.848912273,8892742.897574455,0.2105692425061366,0.0848501685462435,0.0570786982546717,0.2807819277583199,3940,31.39869143402025,1745947.0843188744,2496034.789690339,254891.19181640772,2757,0.7193112689686249,77733468.11425422,1.1068029217109139,1.595120069747587,4480.224488461303,0.3946475580791877
Financial Services,Healthcare Services,Singapore,205079930.75166407,55761772.91380303,23957066.878963813,26574023.35377735,12761914.711678352,482831362.5857299,230953186.1327883,251878176.4529416,0.2033508230232496,0.0536569082140566,0.116818192746388,0.261053042007219,4659,8.153581428378807,38998067.50665237,58022409.88818714,6061258.659455912,1448,0.2162328713901672,867066425.1095468,2.0822912512853278,0.026431412084198216,44018.01475674266,0.5216690463188769
Industrials,Retail,Singapore,147581181.79124722,26889825.97025935,14773061.828193275,48021151.26852866,31522302.41470832,259121097.2423093,172147955.39016262,86973141.85214669,0.289546078147107,0.1600971206556676,0.1001012571446249,-0.0077308318552681,2387,15.895961728706178,23765713.19327604,24408018.47294745,2882723.092475891,3091,0.7505999648355637,593439887.3591248,1.5234024036937726,0.12165085263293396,61827.05563102104,0.3356467025562815
Energy,Logistics,Germany,136034032.7562564,28636983.364758253,3548200.079916035,10246062.12255671,74582355.80424693,279781195.8554748,88225158.85559274,191556036.99988204,0.2612606992356084,0.2397838889737003,0.0260831793928629,-0.0051249335759469,3749,11.768661825795432,14069836.655585716,20152759.005815446,4351651.738029841,4854,0.3077129752284208,421642488.5036671,0.13737916980591366,0.26657386882703,36285.418179849665,0.684663729505371
Financial Services,Manufacturing,UK,277784650.52921194,65528809.28221498,34962459.15824728,30623869.63845123,51971912.57693961,599620228.5833924,332846608.96097666,266773619.6224157,0.6354762063878554,0.0791195276567062,0.1258617389104824,0.2210694930842161,4370,13.398724434879712,54866529.172281824,55853860.76700078,7519143.910107937,3687,0.7803871339324601,1070025200.2880578,0.5892388430599975,0.08667471526056363,63566.28158563202,0.44490430259944785
Financial Services,Business Services,India,449540602.1663448,73638767.08772025,58930020.99747942,39804925.779869534,50232286.4597741,1080821769.8977587,649848158.0429298,430973611.85482895,0.4201136452211748,0.2401623686515366,0.1310894293273944,0.1598299333085336,1852,2.857938271906044,39029035.50512507,74438837.08709505,9430032.615034318,2280,0.3254382200767768,1507738048.4712532,0.7924171600618902,0.04647601284393621,242732.50656930066,0.39874623537199594
Consumer,Software,USA,424968570.5610057,59700167.82544055,18029440.125967376,22176834.92175146,38894183.47910672,800464258.3259737,370039594.0463199,430424664.27965385,0.2239379701368844,0.2243024644155529,0.0424253494844724,0.1326035727147845,1121,31.367472988109032,43585731.92620389,61175889.49105981,16949438.020512864,394,0.3694473563588896,1400392061.2063303,0.5701838408219695,0.04858953173055705,379097.743586981,0.5377187798238602
